time_perf,ql_0,ql_1,ql_2,ql_3,ql_4,ql_5,qr_0,qr_1,qr_2,qr_3,qr_4,qr_5,hip_base_roll,hip_base_pitch,hip_base_yaw,hip_qw,hip_qx,hip_qy,hip_qz
1.171678690000000067e+01,-4.339758248971264942e-01,-7.698271497236497396e-02,3.562670720234573096e-02,7.952710731736472027e-01,-3.626673911653632842e-01,8.481209883158311036e-02,-4.344065612050928560e-01,3.186653725990273855e-02,-1.478138764651282244e-02,7.981261765167726452e-01,-3.639551553513689086e-01,-3.512679397089327887e-02,2.181000000000000050e+00,2.275999999999982037e+00,6.048000000000000043e+00,9.982496686900024230e-01,1.795387839558817630e-02,2.083309698822068123e-02,5.235684559574180913e-02
1.172701739999999937e+01,-4.292106361376970547e-01,-8.833566941032389153e-02,4.035375400614804597e-02,7.858387712024299532e-01,-3.584118744909563503e-01,9.709468394431122751e-02,-4.352118718195640557e-01,2.058558647496266936e-02,-9.570182870574761580e-03,7.998426243410250436e-01,-3.647292606654652936e-01,-2.270114166487236657e-02,3.044000000000000039e+00,2.248999999999995225e+00,6.168999999999999595e+00,9.980347813436202253e-01,2.546157870279545238e-02,2.101854810807569571e-02,5.325883845693622776e-02
1.173749369999999992e+01,-4.246261110118374482e-01,-9.912491364075370903e-02,4.471443768646432559e-02,7.766906230631018815e-01,-3.542828545522773709e-01,1.087132733639464693e-01,-4.356549111723330148e-01,9.888624979315974173e-03,-4.602881477827835965e-03,8.007875357958731399e-01,-3.651553829335507650e-01,-1.090737050352360606e-02,3.044000000000000039e+00,2.248999999999995225e+00,6.168999999999999595e+00,9.980347813436202253e-01,2.546157870279545238e-02,2.101854810807569571e-02,5.325883845693622776e-02
1.174728280000000069e+01,-4.203247000830178659e-01,-1.093463314311431400e-01,4.873769883037870621e-02,7.680285961967534547e-01,-3.503717251159610413e-01,1.196766782968557846e-01,-4.357876556162419424e-01,2.256203694155356487e-04,-1.050589363524867537e-04,8.010707370585912201e-01,-3.652830932940673847e-01,-2.488813593170168459e-04,3.637000000000000011e+00,2.264999999999986358e+00,6.405000000000000249e+00,9.977755838855389969e-01,3.057414481449239121e-02,2.149620943167028161e-02,5.519980843086319533e-02
1.175742329999999924e+01,-4.163974056290500325e-01,-1.189986645182332659e-01,5.245587485223790480e-02,7.600314092058653159e-01,-3.467594955589357042e-01,1.299973001349037927e-01,-4.356583198765804354e-01,-9.760921262980559732e-03,4.543482132695064735e-03,8.007948075458450887e-01,-3.651586621691453871e-01,1.076652953316717225e-02,3.630999999999999783e+00,2.165999999999996817e+00,6.519999999999999574e+00,9.977363938930051690e-01,3.054994011447594721e-02,2.066202330083960481e-02,5.623050998790155713e-02
1.176689110000000049e+01,-4.131982370870218579e-01,-1.280818362531808141e-01,5.594420968218338786e-02,7.533506001159295806e-01,-3.437409196315952542e-01,1.397053133243855161e-01,-4.353113424415582244e-01,-1.872446194442511924e-02,8.707368152597760869e-03,8.000547367514529995e-01,-3.648249175986091331e-01,2.064981535596584206e-02,3.648000000000000131e+00,1.947000000000002728e+00,6.717999999999999972e+00,9.976638635366922303e-01,3.077518760486649269e-02,1.881686219383505235e-02,5.801404069795202539e-02
1.177658830000000023e+01,-4.099549210699843793e-01,-1.366112993266794806e-01,5.911476668049897576e-02,7.465991583333044801e-01,-3.406895739385467081e-01,1.487798083749653499e-01,-4.370465789032217385e-01,-2.664649644068983747e-02,1.244652840821447448e-02,8.030615459137688816e-01,-3.661808071512706597e-01,2.940944022841730093e-02,3.648000000000000131e+00,1.947000000000002728e+00,6.717999999999999972e+00,9.976638635366922303e-01,3.077518760486649269e-02,1.881686219383505235e-02,5.801404069795202539e-02
1.178743350000000056e+01,-4.067015822707307771e-01,-1.446012097322286749e-01,6.198562328055090553e-02,7.398484289952929061e-01,-3.376377005952262422e-01,1.572415450265770009e-01,-4.431025686996091228e-01,-3.306881254875904119e-02,1.568952666005829499e-02,8.139179501848303744e-01,-3.710748274569288796e-01,3.660079060086506020e-02,3.560000000000000053e+00,1.896999999999991360e+00,6.905000000000000249e+00,9.975976641357113817e-01,3.000484052204457908e-02,1.838599595484017440e-02,5.967047183463257409e-02
1.179665540000000057e+01,-4.034667399469757387e-01,-1.520719352421748827e-01,6.457748894371606596e-02,7.331572751637178698e-01,-3.346119322328009460e-01,1.651178975365081292e-01,-4.532666932848220531e-01,-3.804298012125983952e-02,1.852378194706205683e-02,8.322453818092441225e-01,-3.793310910332543529e-01,4.231114841742417143e-02,3.560000000000000053e+00,1.896999999999991360e+00,6.905000000000000249e+00,9.975976641357113817e-01,3.000484052204457908e-02,1.838599595484017440e-02,5.967047183463257409e-02
1.180696350000000017e+01,-4.002731728868877403e-01,-1.590489826999959000e-01,6.691264174367272943e-02,7.265720060322760077e-01,-3.316332505468517766e-01,1.724414451634863066e-01,-4.671409238852708423e-01,-4.165082958149435299e-02,2.099844778631143605e-02,8.573172946112439519e-01,-3.906137514054610627e-01,4.664194893661605112e-02,3.401000000000000245e+00,1.671999999999997044e+00,7.059000000000000163e+00,9.975841278260872969e-01,2.871770038806502681e-02,1.638301576409420188e-02,6.109663156311684329e-02
1.181719520000000045e+01,-3.971385125800137028e-01,-1.655609136999411923e-01,6.901369556324432608e-02,7.201278090406839638e-01,-3.287176253253445424e-01,1.792475808424194850e-01,-4.841957221455716609e-01,-4.400076356827375967e-02,2.313084895587969037e-02,8.881606416477278998e-01,-4.044739118127651523e-01,4.970672009359007604e-02,3.274000000000000465e+00,1.407999999999987040e+00,7.097000000000000419e+00,9.976218365768469987e-01,2.775006836803398103e-02,1.402623254491720817e-02,6.151316681169936157e-02
1.182676690000000086e+01,-3.940762800210528827e-01,-1.716370631659576151e-01,7.090252991424073059e-02,7.138510630759373754e-01,-3.258770536084885094e-01,1.855720100773193548e-01,-5.038286900359060239e-01,-4.522314875280719626e-02,2.491715619332124376e-02,9.236656097844759827e-01,-4.204004610627736227e-01,5.162920230194324028e-02,3.274000000000000465e+00,1.407999999999987040e+00,7.097000000000000419e+00,9.976218365768469987e-01,2.775006836803398103e-02,1.402623254491720817e-02,6.151316681169936157e-02
1.183753379999999922e+01,-3.910970927391437812e-01,-1.773055429892269608e-01,7.259952598513863542e-02,7.077619530047929430e-01,-3.231207372827960000e-01,1.914486336396258592e-01,-5.254153569772557208e-01,-4.546536608182227823e-02,2.634450238493268870e-02,9.626805119683439216e-01,-4.378641740246562719e-01,5.254192629896668743e-02,3.417000000000000259e+00,1.424999999999982947e+00,7.113999999999999879e+00,9.975757411134714703e-01,2.898364276476864468e-02,1.425527253509656193e-02,6.163908174967270420e-02
1.184842139999999944e+01,-3.882098263391821069e-01,-1.825917634139886392e-01,7.412313113939283937e-02,7.018769408701714951e-01,-3.204561978830984259e-01,1.969080328685164916e-01,-5.483459823129166466e-01,-4.488686508556227750e-02,2.740225568842302728e-02,1.004080784283462258e+00,-4.563499444013863204e-01,5.258526295383678106e-02,3.467000000000000082e+00,1.133999999999986130e+00,7.136000000000000121e+00,9.975746545342005778e-01,2.957498397345901392e-02,1.175465429890405755e-02,6.190280329882515836e-02
1.185731799999999936e+01,-3.854225877282513868e-01,-1.875175341092771841e-01,7.548970724746850713e-02,6.962108093155894295e-01,-3.178901994871132786e-01,2.019765954098443339e-01,-5.720480057727137524e-01,-4.365440874380621672e-02,2.809108672591431599e-02,1.046811584971242048e+00,-4.753768667923212732e-01,5.190679334894054281e-02,3.467000000000000082e+00,1.133999999999986130e+00,7.136000000000000121e+00,9.975746545342005778e-01,2.957498397345901392e-02,1.175465429890405755e-02,6.190280329882515836e-02
1.186713059999999942e+01,-3.827434254788020240e-01,-1.921007023429912586e-01,7.671359015658785196e-02,6.907781377829866898e-01,-3.154294160321811091e-01,2.066762138473197674e-01,-5.959969717794275645e-01,-4.193759922591522304e-02,2.842927691078567243e-02,1.089909253364668373e+00,-4.945085369237389727e-01,5.066075511601925152e-02,2.796000000000000263e+00,7.439999999999997726e-01,7.070000000000000284e+00,9.977889642242261381e-01,2.395014656447830639e-02,7.982559110931642526e-03,6.148050180281944277e-02
1.187769360000000063e+01,-3.801807567505955943e-01,-1.963552317644696732e-01,7.780728390712243758e-02,6.855941833509238137e-01,-3.130808297625256031e-01,2.110244397031608987e-01,-6.197196336342429834e-01,-3.990472715269310910e-02,2.845621842429979509e-02,1.132508382192789043e+00,-5.133566310346679984e-01,4.900728243915278282e-02,1.571000000000000174e+00,3.589999999999804459e-01,6.916000000000000369e+00,9.980831702124656202e-01,1.349515764427887052e-02,3.953750570200595740e-03,6.026801734932985682e-02
1.188719009999999976e+01,-3.777435273809954253e-01,-2.002916066375899362e-01,7.878172291470830757e-02,6.806752123521073727e-01,-3.108518812225460337e-01,2.150349623109817365e-01,-6.427925164947647652e-01,-3.771897242802602079e-02,2.823328825066395709e-02,1.173840378621293645e+00,-5.315804259394361075e-01,4.711115966290769369e-02,1.571000000000000174e+00,3.589999999999804459e-01,6.916000000000000369e+00,9.980831702124656202e-01,1.349515764427887052e-02,3.953750570200595740e-03,6.026801734932985682e-02
1.189692639999999990e+01,-3.754411438863320960e-01,-2.039174497509808059e-01,7.964655066168302433e-02,6.760383710468502727e-01,-3.087504104167901886e-01,2.187182911394325024e-01,-6.648383454016082439e-01,-3.553498859234904828e-02,2.784235214189045848e-02,1.213227739752232637e+00,-5.488841671976687486e-01,4.513984551737022788e-02,3.030000000000000471e-01,2.819999999999822649e-01,6.823000000000000398e+00,9.982217791769144588e-01,2.493036714790751451e-03,2.613887685232003152e-03,5.949984820134864016e-02
1.190791849999999918e+01,-3.732832267105571367e-01,-2.072382574352202855e-01,8.041037978752907378e-02,6.717012017673242852e-01,-3.067844371066774656e-01,2.220825401913494590e-01,-6.855218972566395896e-01,-3.349591244682725844e-02,2.738217108799134714e-02,1.250076714944309941e+00,-5.650134846236420927e-01,4.326059403377504470e-02,3.030000000000000471e-01,2.819999999999822649e-01,6.823000000000000398e+00,9.982217791769144588e-01,2.493036714790751451e-03,2.613887685232003152e-03,5.949984820134864016e-02
1.191669330000000038e+01,-3.712792368332018533e-01,-2.102581749318972459e-01,8.108101324946925814e-02,6.676809132666035040e-01,-3.049618293902485178e-01,2.251342366187653321e-01,-7.045461811269579933e-01,-3.173084640178980287e-02,2.696300588890609973e-02,1.283869872616502761e+00,-5.797515327986886291e-01,4.163659781973726159e-02,-2.359999999999999876e-01,1.889999999999929514e-01,6.790000000000000036e+00,9.982413236366703968e-01,-2.153542079784197521e-03,1.524476184470810024e-03,5.922244517901970040e-02
1.192733400000000010e+01,-3.694380259109586451e-01,-2.129807552233877743e-01,8.166561824631135558e-02,6.639935071621305696e-01,-3.032899067171630492e-01,2.278790981222596768e-01,-7.216494006065101718e-01,-3.035285581854241244e-02,2.669977206609397413e-02,1.314159343608261032e+00,-5.929152053501640651e-01,4.042220598972109946e-02,-5.270000000000000240e-01,0.000000000000000000e+00,6.674000000000000377e+00,9.982938780381153121e-01,-4.591128589989325499e-03,-2.676975984981677008e-04,5.820810036315005043e-02
1.193710830000000023e+01,-3.677673556775194474e-01,-2.154096618581489153e-01,8.217085351168762486e-02,6.606528510094475948e-01,-3.017750184296943416e-01,2.303227427005120620e-01,-7.366028613396903291e-01,-2.945750450817685717e-02,2.670418903106308584e-02,1.340561082875112220e+00,-6.043515927357434592e-01,3.975741434080629771e-02,-5.270000000000000240e-01,0.000000000000000000e+00,6.674000000000000377e+00,9.982938780381153121e-01,-4.591128589989325499e-03,-2.676975984981677008e-04,5.820810036315005043e-02
1.194741980000000048e+01,-3.662734354678153226e-01,-2.175492778175835973e-01,8.260295402497153106e-02,6.576697929743673399e-01,-3.004221409934269005e-01,2.324712965537150400e-01,-7.492098071764503597e-01,-2.912190826081340056e-02,2.707646757480852706e-02,1.362750270810359154e+00,-6.139347747879009276e-01,3.976195872281769461e-02,-1.274000000000000021e+00,-3.720000000000140972e-01,6.713000000000000078e+00,9.982197243626039773e-01,-1.090833390159014898e-02,-3.891447910773053465e-03,5.850851885064500130e-02
1.195795569999999941e+01,-3.649605510427672561e-01,-2.194051513720773894e-01,8.296777291114665331e-02,6.550514602062591507e-01,-2.992345585041844558e-01,2.343318350792147342e-01,-7.593050621128515365e-01,-2.940420935561949278e-02,2.789714528341624700e-02,1.380457878992046972e+00,-6.215630197812354041e-01,4.052942047967974387e-02,-2.076000000000000068e+00,-7.400000000000090949e-01,6.839000000000000412e+00,9.980419455734526046e-01,-1.769778456942737790e-02,-7.525616371566217627e-03,5.951830302956809954e-02
1.196710769999999968e+01,-3.638308264038574436e-01,-2.209842560369577047e-01,8.327079037908857728e-02,6.528008192977319268e-01,-2.982136621870585813e-01,2.359126382713639392e-01,-7.667552928860755790e-01,-3.034337367360384619e-02,2.921977385227214619e-02,1.393468378332297419e+00,-6.271564642610538698e-01,4.212188793665477132e-02,-2.076000000000000068e+00,-7.400000000000090949e-01,6.839000000000000412e+00,9.980419455734526046e-01,-1.769778456942737790e-02,-7.525616371566217627e-03,5.951830302956809954e-02
1.197690990000000077e+01,-3.628840982907933777e-01,-2.222951210891865870e-01,8.351711190226818182e-02,6.509164542581746815e-01,-2.973588488074376812e-01,2.372233202532147978e-01,-7.714596769094299589e-01,-3.195925342421412907e-02,3.106522987211657316e-02,1.401618536495091050e+00,-6.306553525383962189e-01,4.456583644507779163e-02,-2.697000000000000064e+00,-1.135000000000019327e+00,6.894000000000000128e+00,9.978794558331043341e-01,-2.289451375414827683e-02,-1.129881733507536422e-02,5.987294541792088226e-02
1.198822260000000028e+01,-3.621178771289632059e-01,-2.233478844200300628e-01,8.371147159323588660e-02,6.493925072706971946e-01,-2.966674932473125637e-01,2.382748863105560166e-01,-7.733507579810423582e-01,-3.425284501212111365e-02,3.341833079158029740e-02,1.404797223417505236e+00,-6.320189111140255278e-01,4.784982130534568695e-02,-2.697000000000000064e+00,-1.135000000000019327e+00,6.894000000000000128e+00,9.978794558331043341e-01,-2.289451375414827683e-02,-1.129881733507536422e-02,5.987294541792088226e-02
1.199713560000000001e+01,-3.615273777863362015e-01,-2.241542966658152114e-01,8.385824841327615964e-02,6.482187480305707794e-01,-2.961349797631083192e-01,2.390797468054770003e-01,-7.723952913143645738e-01,-3.720667019530399244e-02,3.622722969136282778e-02,1.402946103040135561e+00,-6.312249104783251852e-01,5.192439467773170975e-02,-3.218999999999999861e+00,-1.426000000000016144e+00,6.964999999999999858e+00,9.977035746543065908e-01,-2.727775447921540475e-02,-1.412199565077336752e-02,6.036613679398224880e-02
1.200735799999999998e+01,-3.611056108591206848e-01,-2.247276893692031763e-01,8.396149728432389381e-02,6.473807531726514242e-01,-2.957547835324350061e-01,2.396517004971317200e-01,-7.685949190618303062e-01,-4.078523939004408128e-02,3.940577474448292428e-02,1.396061042096160776e+00,-6.282699253964132424e-01,5.670440589578645135e-02,-3.360999999999999766e+00,-1.608000000000004093e+00,6.942999999999999616e+00,9.976624167516806585e-01,-2.842005894564749585e-02,-1.577579199061359891e-02,6.010929077763860207e-02
1.201754170000000066e+01,-3.608435296636380851e-01,-2.250829097709903248e-01,8.402499358871429180e-02,6.468601869725443265e-01,-2.955185984614328021e-01,2.400058892577594805e-01,-7.619865772636975620e-01,-4.493560745685676316e-02,4.283869107577387148e-02,1.384194029934632475e+00,-6.231702531333169759e-01,6.207355932440532242e-02,-3.360999999999999766e+00,-1.608000000000004093e+00,6.942999999999999616e+00,9.976624167516806585e-01,-2.842005894564749585e-02,-1.577579199061359891e-02,6.010929077763860207e-02
1.202743259999999914e+01,-3.607302298073035152e-01,-2.252362195654074029e-01,8.405228733464653601e-02,6.466351785083404025e-01,-2.954165090201863464e-01,2.401587206453630885e-01,-7.526426113821031993e-01,-4.958808746476717211e-02,4.638912601511036016e-02,1.367455394430974636e+00,-6.159633990333071019e-01,6.789083164626459610e-02,-3.383000000000000007e+00,-1.888000000000005230e+00,6.860999999999999766e+00,9.976668246279462027e-01,-2.847565703460000486e-02,-1.820452342667960161e-02,5.931811966040543421e-02
1.203692080000000075e+01,-3.607531977639565346e-01,-2.252051532699710368e-01,8.404676199806981884e-02,6.466807900624704786e-01,-2.954372036738810436e-01,2.401277529089980156e-01,-7.406706620187984980e-01,-5.465722879992918060e-02,4.990784642100143387e-02,1.346016130074075612e+00,-6.067100030257921439e-01,7.399813880292523127e-02,-3.322999999999999954e+00,-2.162000000000006139e+00,6.536999999999999922e+00,9.978071411199157525e-01,-2.786707502743327597e-02,-2.048011832901276003e-02,5.643491838166810742e-02
1.204756809999999945e+01,-3.608986031059743804e-01,-2.250083325610077178e-01,8.401169246671069679e-02,6.469695683487577398e-01,-2.955682260177585619e-01,2.399315375372537973e-01,-7.262134628512837420e-01,-6.004317919572565998e-02,5.324322976948092645e-02,1.320110227403628045e+00,-5.954960688344623776e-01,8.022852805427883871e-02,-3.322999999999999954e+00,-2.162000000000006139e+00,6.536999999999999922e+00,9.978071411199157525e-01,-2.786707502743327597e-02,-2.048011832901276003e-02,5.643491838166810742e-02
1.205725729999999984e+01,-3.611516267467570485e-01,-2.246652350295716971e-01,8.395029647849838739e-02,6.474721657351167892e-01,-2.957962577161268314e-01,2.395894164498000856e-01,-7.094487556866914124e-01,-6.563353111352832059e-02,5.625116745584279876e-02,1.290036998912940547e+00,-5.824353741143082352e-01,8.641416813012751941e-02,-3.404999999999999805e+00,-2.179000000000002046e+00,6.179999999999999716e+00,9.979553073670431873e-01,-2.863679936862501343e-02,-2.057939659257892323e-02,5.330691001884144825e-02
1.206683630000000029e+01,-3.614968153607791557e-01,-2.241959186115256575e-01,8.386577440621700852e-02,6.481580142477509909e-01,-2.961074253575892712e-01,2.391212736921836390e-01,-6.905895613374977149e-01,-7.130570628789612009e-02,5.880409100311645432e-02,1.256163516425174542e+00,-5.676719813127175662e-01,9.239351127617176362e-02,-3.399999999999999911e+00,-1.980999999999994543e+00,5.988000000000000433e+00,9.980731013450322431e-01,-2.871881625226193821e-02,-1.880470827669265474e-02,5.168846013576162274e-02
1.207687179999999927e+01,-3.619184504820153192e-01,-2.236207059922392659e-01,8.376133315862110962e-02,6.489960315970275673e-01,-2.964876217374889933e-01,2.385472445993098711e-01,-6.698850426982859707e-01,-7.692987019470143295e-02,6.079850847383583279e-02,1.218927383196194647e+00,-5.513828251632086896e-01,9.801717580743771197e-02,-3.399999999999999911e+00,-1.980999999999994543e+00,5.988000000000000433e+00,9.980731013450322431e-01,-2.871881625226193821e-02,-1.880470827669265474e-02,5.168846013576162274e-02
1.208831750000000049e+01,-3.624009198024732981e-01,-2.229598363510147951e-01,8.364019130308353311e-02,6.499553361129066786e-01,-2.969228310245064506e-01,2.378873886239757651e-01,-6.476221547494452890e-01,-8.237230526347927295e-02,6.216065518170221793e-02,1.178840130421805910e+00,-5.337804062281912287e-01,1.031523063661902578e-01,-3.322999999999999954e+00,-1.843999999999994088e+00,6.168999999999999595e+00,9.980273157881174306e-01,-2.808334292846748417e-02,-1.762113196288570688e-02,5.331321129958205979e-02
1.209771690000000000e+01,-3.629290778642046411e-01,-2.222330948197341893e-01,8.350556419867283253e-02,6.510059462904855820e-01,-2.973994467472937941e-01,2.371613353060267049e-01,-6.241281917254626332e-01,-8.749912024577910508e-02,6.285007464824188261e-02,1.136491516549629210e+00,-5.151156479209739736e-01,1.076853716301502950e-01,-3.371999999999999886e+00,-1.822000000000002728e+00,6.625000000000000000e+00,9.977979307227877737e-01,-2.845084285670419766e-02,-1.756568633430170834e-02,5.728250736193916254e-02
1.210689670000000007e+01,-3.634885834877750743e-01,-2.214594329933101680e-01,8.336062986290748711e-02,6.521194403392494010e-01,-2.979045714179866522e-01,2.363879161754490199e-01,-5.997742033364976688e-01,-9.218014055217937930e-02,6.286111641781499948e-02,1.092554871488108148e+00,-4.956809477969601474e-01,1.115235254235364543e-01,-3.371999999999999886e+00,-1.822000000000002728e+00,6.625000000000000000e+00,9.977979307227877737e-01,-2.845084285670419766e-02,-1.756568633430170834e-02,5.728250736193916254e-02
1.211730340000000083e+01,-3.640662016825177982e-01,-2.206565967573932419e-01,8.320847835150013694e-02,6.532695513194406445e-01,-2.984262867162428279e-01,2.355847987196260374e-01,-5.749790327839082726e-01,-9.629281214349005857e-02,6.222244471483229233e-02,1.047793298106858728e+00,-4.758133348056885481e-01,1.145947707732121595e-01,-3.360999999999999766e+00,-1.728000000000008640e+00,6.849999999999999645e+00,9.976974973140372294e-01,-2.836987859788665800e-02,-1.679746176482639977e-02,5.926802780510775220e-02
1.212746630000000003e+01,-3.646500582544079938e-01,-2.198407805133995030e-01,8.305204944865440808e-02,6.544326738289898415e-01,-2.989538833491298675e-01,2.347681417844043883e-01,-5.502133804781336179e-01,-9.972595686207652577e-02,6.099468855526346545e-02,1.003065922408438837e+00,-4.558973835851669598e-01,1.168472249024508774e-01,-3.411000000000000032e+00,-1.877000000000009550e+00,6.713000000000000078e+00,9.977370172554561600e-01,-2.874860272472236702e-02,-1.808613913361592843e-02,5.802804331356890832e-02
1.213726089999999935e+01,-3.652298358145126267e-01,-2.190263293213048357e-01,8.289406525352616129e-02,6.555882587220276392e-01,-2.994780399529011206e-01,2.339522946169448614e-01,-5.260027517414089804e-01,-1.023832347986468605e-01,5.926633561937499906e-02,9.593323499519819109e-01,-4.363670776106141069e-01,1.182477940543225220e-01,-3.411000000000000032e+00,-1.877000000000009550e+00,6.713000000000000078e+00,9.977370172554561600e-01,-2.874860272472236702e-02,-1.808613913361592843e-02,5.802804331356890832e-02
1.214791010000000071e+01,-3.657968917592352431e-01,-2.182255244736255317e-01,8.273696803395380606e-02,6.567190558055928662e-01,-2.999909329147847359e-01,2.331495761136283262e-01,-5.029273449850949484e-01,-1.041862059222526948e-01,5.714790504766997792e-02,9.176519379673395704e-01,-4.177051095137005454e-01,1.187805566126658718e-01,-3.443999999999999950e+00,-2.040999999999996817e+00,6.559000000000000163e+00,9.977838186004694965e-01,-2.897767368607664581e-02,-1.949174152993856518e-02,5.663760039883771608e-02
1.215842100000000059e+01,-3.663442513675693735e-01,-2.174485291471781601e-01,8.258288277251413234e-02,6.578111095051024648e-01,-3.004862340765548367e-01,2.323702123935622310e-01,-4.816159078120937909e-01,-1.050769502023478630e-01,5.476437429404756863e-02,8.791724939792437965e-01,-4.004371911344675183e-01,1.184451511510153654e-01,-3.443999999999999950e+00,-2.040999999999996817e+00,6.559000000000000163e+00,9.977838186004694965e-01,-2.897767368607664581e-02,-1.949174152993856518e-02,5.663760039883771608e-02
1.218312599999999968e+01,-3.671148979533319090e-01,-2.163478177991755569e-01,8.236182244448775336e-02,6.593495412675647316e-01,-3.011839582481261601e-01,2.312652855854498424e-01,-4.628219896837280634e-01,-1.046762388229192098e-01,5.208764795434683847e-02,8.453005203263552758e-01,-3.852078075638498689e-01,1.168773702415955990e-01,-2.757000000000000117e+00,-1.832999999999998408e+00,6.075000000000000178e+00,9.981987357920137915e-01,-2.317283448808448582e-02,-1.724277415871856151e-02,5.258317548726651469e-02
1.219477159999999927e+01,-3.691722960690405064e-01,-2.133696894219445639e-01,8.174756192296084301e-02,6.634618258388425005e-01,-3.030488169001737120e-01,2.282707192113600791e-01,-4.635828175764545866e-01,-1.017957143385661567e-01,5.075813326909828227e-02,8.469438106987663417e-01,-3.859472604196758638e-01,1.137094926157289493e-01,-2.383999999999999897e+00,-1.635000000000019327e+00,6.328000000000000291e+00,9.981743404731079350e-01,-1.998168200299034816e-02,-1.539082820236802041e-02,5.488024063953049481e-02
1.220579159999999952e+01,-3.730367285239064024e-01,-2.076129850569241597e-01,8.049484787623018001e-02,6.712063026973220659e-01,-3.065600874545486576e-01,2.224616126428144158e-01,-4.640032015717154290e-01,-9.623211377235363351e-02,4.804753526547189679e-02,8.482029038994882697e-01,-3.865137901946673615e-01,1.075269901845915810e-01,-1.723999999999999977e+00,-1.069000000000016826e+00,6.823000000000000398e+00,9.980798553821597086e-01,-1.446180282071691733e-02,-1.020625490647887428e-02,5.935731547404919650e-02
1.221434080000000044e+01,-3.785384867181471602e-01,-1.990190362513082345e-01,7.847070374108988666e-02,6.822784519660434199e-01,-3.115784060615220952e-01,2.137397504151848093e-01,-4.647487634800408496e-01,-8.791223971585737651e-02,4.399203790510752832e-02,8.502468965829850234e-01,-3.874334102808152380e-01,9.827956239240620562e-02,-1.723999999999999977e+00,-1.069000000000016826e+00,6.823000000000000398e+00,9.980798553821597086e-01,-1.446180282071691733e-02,-1.020625490647887428e-02,5.935731547404919650e-02
1.222536720000000088e+01,-3.851474884089502448e-01,-1.879947919272619838e-01,7.561932251572711650e-02,6.956523577791706714e-01,-3.176372662063435826e-01,2.024667224471319860e-01,-4.653502847723556823e-01,-7.721936443013710516e-02,3.871629313690339025e-02,8.521392558667173489e-01,-3.882847246581198064e-01,8.636434903351745962e-02,-1.328999999999999959e+00,-9.320000000000163709e-01,7.091999999999999638e+00,9.979911647612091929e-01,-1.107186615725544443e-02,-8.834304790296475252e-03,6.174952548184525769e-02
1.223536569999999912e+01,-3.922482862574949714e-01,-1.751420467369577683e-01,7.195941655492865685e-02,7.101128329644259551e-01,-3.241849707946569126e-01,1.892084067608484355e-01,-4.655619680838509189e-01,-6.472334377787358761e-02,3.248257306061308469e-02,8.533312372590540207e-01,-3.888209190358340450e-01,7.240687075343846257e-02,-1.328999999999999959e+00,-9.320000000000163709e-01,7.091999999999999638e+00,9.979911647612091929e-01,-1.107186615725544443e-02,-8.834304790296475252e-03,6.174952548184525769e-02
1.224454629999999966e+01,-3.993098566334917221e-01,-1.610837076756079789e-01,6.757745347314036977e-02,7.245895746296886486e-01,-3.307363943674630491e-01,1.745711707928566947e-01,-4.651861769302484961e-01,-5.101755182048339776e-02,2.559027467216679064e-02,8.533728689346773422e-01,-3.888396458201999195e-01,5.707087235879352433e-02,-1.427999999999999936e+00,-1.046999999999997044e+00,7.118999999999999773e+00,9.979587797176372455e-01,-1.186956300859266095e-02,-9.891967347450536865e-03,6.196399309652651788e-02
1.225456269999999925e+01,-4.059534567966067153e-01,-1.463682456986381553e-01,6.260694331909633092e-02,7.382990883115727598e-01,-3.369371550713653463e-01,1.591076818200953535e-01,-4.641051119575473338e-01,-3.662761099039046897e-02,1.832860481914355688e-02,8.519845114516542139e-01,-3.882151129249407084e-01,4.095570040107150700e-02,-1.927999999999999936e+00,-1.305000000000006821e+00,7.206999999999999851e+00,9.978289678727899625e-01,-1.607417502046170829e-02,-1.242125934744021942e-02,6.264729912420746727e-02
1.226572290000000010e+01,-4.119529840022240763e-01,-1.314301233999466412e-01,5.720139778454957913e-02,7.507558669715450606e-01,-3.425683190669879252e-01,1.432725073928154957e-01,-4.622816600330920678e-01,-2.197292926300575822e-02,1.094765443151834994e-02,8.490614520968966517e-01,-3.869000741226353846e-01,2.454875696948022323e-02,-1.927999999999999936e+00,-1.305000000000006821e+00,7.206999999999999851e+00,9.978289678727899625e-01,-1.607417502046170829e-02,-1.242125934744021942e-02,6.264729912420746727e-02
1.227469980000000049e+01,-4.172038780536391767e-01,-1.165856718399340686e-01,5.151086095787027475e-02,7.617189218304396547e-01,-3.475218263075028347e-01,1.274109607636420838e-01,-4.597442253593410078e-01,-7.361788551709658179e-03,3.644995138932349832e-03,8.446425020027312769e-01,-3.849116935605820800e-01,8.214723380998224453e-03,-2.245999999999999996e+00,-1.443000000000012051e+00,7.118999999999999773e+00,9.978153639945001041e-01,-1.877779475757841016e-02,-1.378220701318634035e-02,6.182187776516685773e-02
