time_perf,ql_0,ql_1,ql_2,ql_3,ql_4,ql_5,qr_0,qr_1,qr_2,qr_3,qr_4,qr_5
1.431624399999999930e+01,-3.732832267105571367e-01,-2.072382574352202855e-01,8.041037978752907378e-02,6.717012017673242852e-01,-3.067844371066774656e-01,2.220825401913494590e-01,-6.855218972566395896e-01,-3.349591244682725844e-02,2.738217108799134714e-02,1.250076714944309941e+00,-5.650134846236420927e-01,4.326059403377504470e-02
1.432559239999999967e+01,-3.712792368332018533e-01,-2.102581749318972459e-01,8.108101324946925814e-02,6.676809132666035040e-01,-3.049618293902485178e-01,2.251342366187653321e-01,-7.045461811269579933e-01,-3.173084640178980287e-02,2.696300588890609973e-02,1.283869872616502761e+00,-5.797515327986886291e-01,4.163659781973726159e-02
1.433615400000000051e+01,-3.694380259109586451e-01,-2.129807552233877743e-01,8.166561824631135558e-02,6.639935071621305696e-01,-3.032899067171630492e-01,2.278790981222596768e-01,-7.216494006065101718e-01,-3.035285581854241244e-02,2.669977206609397413e-02,1.314159343608261032e+00,-5.929152053501640651e-01,4.042220598972109946e-02
1.434682500000000083e+01,-3.677673556775194474e-01,-2.154096618581489153e-01,8.217085351168762486e-02,6.606528510094475948e-01,-3.017750184296943416e-01,2.303227427005120620e-01,-7.366028613396895519e-01,-2.945750450817063992e-02,2.670418903105731268e-02,1.340561082875110444e+00,-6.043515927357425710e-01,3.975741434079791553e-02
1.435634059999999934e+01,-3.662734354678153226e-01,-2.175492778175835973e-01,8.260295402497153106e-02,6.576697929743673399e-01,-3.004221409934269005e-01,2.324712965537150400e-01,-7.492098071764490275e-01,-2.912190826081340056e-02,2.707646757480852706e-02,1.362750270810357378e+00,-6.139347747879004835e-01,3.976195872281769461e-02
1.436584230000000062e+01,-3.649605510427672561e-01,-2.194051513720773894e-01,8.296777291114665331e-02,6.550514602062591507e-01,-2.992345585041844558e-01,2.343318350792147342e-01,-7.593050621128502042e-01,-2.940420935561949278e-02,2.789714528341602495e-02,1.380457878992045195e+00,-6.215630197812349600e-01,4.052942047967974387e-02
1.437624789999999919e+01,-3.638308264038574436e-01,-2.209842560369577047e-01,8.327079037908857728e-02,6.528008192977319268e-01,-2.982136621870585813e-01,2.359126382713639392e-01,-7.667552928860751349e-01,-3.034337367360384619e-02,2.921977385227214619e-02,1.393468378332296531e+00,-6.271564642610534257e-01,4.212188793665477132e-02
1.438577929999999938e+01,-3.628840982907933777e-01,-2.222951210891865870e-01,8.351711190226818182e-02,6.509164542581746815e-01,-2.973588488074376812e-01,2.372233202532147978e-01,-7.714596769094299589e-01,-3.195925342421412907e-02,3.106522987211657316e-02,1.401618536495091050e+00,-6.306553525383962189e-01,4.456583644507779163e-02
1.439623940000000069e+01,-3.621178771289632059e-01,-2.233478844200300628e-01,8.371147159323588660e-02,6.493925072706971946e-01,-2.966674932473125637e-01,2.382748863105560166e-01,-7.733507579810423582e-01,-3.425284501212111365e-02,3.341833079158029740e-02,1.404797223417505236e+00,-6.320189111140255278e-01,4.784982130534568695e-02
1.440670730000000077e+01,-3.615273777863362015e-01,-2.241542966658152114e-01,8.385824841327615964e-02,6.482187480305707794e-01,-2.961349797631083192e-01,2.390797468054770003e-01,-7.723952913143645738e-01,-3.720667019530399244e-02,3.622722969136282778e-02,1.402946103040135561e+00,-6.312249104783251852e-01,5.192439467773170975e-02
1.441598349999999940e+01,-3.611056108591206848e-01,-2.247276893692031763e-01,8.396149728432389381e-02,6.473807531726514242e-01,-2.957547835324350061e-01,2.396517004971317200e-01,-7.685949190618303062e-01,-4.078523939004408128e-02,3.940577474448292428e-02,1.396061042096160776e+00,-6.282699253964132424e-01,5.670440589578645135e-02
1.442571279999999945e+01,-3.608435296636380851e-01,-2.250829097709903248e-01,8.402499358871429180e-02,6.468601869725443265e-01,-2.955185984614328021e-01,2.400058892577594805e-01,-7.619865772636980061e-01,-4.493560745685676316e-02,4.283869107577387148e-02,1.384194029934633363e+00,-6.231702531333174200e-01,6.207355932440532242e-02
1.443627809999999911e+01,-3.607302298073035152e-01,-2.252362195654074029e-01,8.405228733464653601e-02,6.466351785083404025e-01,-2.954165090201863464e-01,2.401587206453630885e-01,-7.526426113821039765e-01,-4.958808746476472962e-02,4.638912601510813971e-02,1.367455394430976412e+00,-6.159633990333079900e-01,6.789083164626133482e-02
1.444559950000000015e+01,-3.607531977639565346e-01,-2.252051532699710368e-01,8.404676199806981884e-02,6.466807900624704786e-01,-2.954372036738810436e-01,2.401277529089980156e-01,-7.406706620187994972e-01,-5.465722879993029082e-02,4.990784642100254409e-02,1.346016130074077388e+00,-6.067100030257930321e-01,7.399813880292674395e-02
1.445716619999999963e+01,-3.608986031059743804e-01,-2.250083325610077178e-01,8.401169246671069679e-02,6.469695683487577398e-01,-2.955682260177585619e-01,2.399315375372537973e-01,-7.262134628512852963e-01,-6.004317919572543794e-02,5.324322976948092645e-02,1.320110227403630709e+00,-5.954960688344637099e-01,8.022852805427883871e-02
1.446603439999999985e+01,-3.611516267467570485e-01,-2.246652350295716971e-01,8.395029647849838739e-02,6.474721657351167892e-01,-2.957962577161268314e-01,2.395894164498000856e-01,-7.094487556866901912e-01,-6.563353111353031899e-02,5.625116745584457512e-02,1.290036998912937882e+00,-5.824353741143069030e-01,8.641416813013010068e-02
1.447610240000000026e+01,-3.614968153607791557e-01,-2.241959186115256575e-01,8.386577440621700852e-02,6.481580142477509909e-01,-2.961074253575892712e-01,2.391212736921836390e-01,-6.905895613374977149e-01,-7.130570628789612009e-02,5.880409100311645432e-02,1.256163516425174542e+00,-5.676719813127175662e-01,9.239351127617176362e-02
1.448638689999999940e+01,-3.619184504820153192e-01,-2.236207059922392659e-01,8.376133315862110962e-02,6.489960315970275673e-01,-2.964876217374889933e-01,2.385472445993098711e-01,-6.698850426982859707e-01,-7.692987019470143295e-02,6.079850847383583279e-02,1.218927383196194647e+00,-5.513828251632086896e-01,9.801717580743771197e-02
1.449638870000000068e+01,-3.624009198024732981e-01,-2.229598363510147951e-01,8.364019130308353311e-02,6.499553361129066786e-01,-2.969228310245064506e-01,2.378873886239757651e-01,-6.476221547494452890e-01,-8.237230526347927295e-02,6.216065518170221793e-02,1.178840130421805910e+00,-5.337804062281912287e-01,1.031523063661902578e-01
1.450610660000000074e+01,-3.629290778642046411e-01,-2.222330948197341893e-01,8.350556419867283253e-02,6.510059462904855820e-01,-2.973994467472937941e-01,2.371613353060267049e-01,-6.241281917254626332e-01,-8.749912024577910508e-02,6.285007464824188261e-02,1.136491516549629210e+00,-5.151156479209739736e-01,1.076853716301502950e-01
1.451563460000000028e+01,-3.634885834877750743e-01,-2.214594329933101680e-01,8.336062986290748711e-02,6.521194403392494010e-01,-2.979045714179866522e-01,2.363879161754490199e-01,-5.997742033364994452e-01,-9.218014055218093361e-02,6.286111641781633175e-02,1.092554871488111701e+00,-4.956809477969619238e-01,1.115235254235384527e-01
1.452644860000000016e+01,-3.640662016825177982e-01,-2.206565967573932419e-01,8.320847835150013694e-02,6.532695513194406445e-01,-2.984262867162428279e-01,2.355847987196260374e-01,-5.749790327839107151e-01,-9.629281214349161289e-02,6.222244471483362460e-02,1.047793298106862281e+00,-4.758133348056898804e-01,1.145947707732141024e-01
1.453627159999999918e+01,-3.646500582544079938e-01,-2.198407805133995030e-01,8.305204944865440808e-02,6.544326738289898415e-01,-2.989538833491298675e-01,2.347681417844043883e-01,-5.502133804781357274e-01,-9.972595686207630372e-02,6.099468855526368749e-02,1.003065922408442390e+00,-4.558973835851682921e-01,1.168472249024508774e-01
1.454590899999999998e+01,-3.652298358145126267e-01,-2.190263293213048357e-01,8.289406525352616129e-02,6.555882587220276392e-01,-2.994780399529011206e-01,2.339522946169448614e-01,-5.260027517414069820e-01,-1.023832347986468605e-01,5.926633561937477701e-02,9.593323499519783581e-01,-4.363670776106127747e-01,1.182477940543225220e-01
1.455678469999999969e+01,-3.657968917592352431e-01,-2.182255244736255317e-01,8.273696803395380606e-02,6.567190558055928662e-01,-2.999909329147847359e-01,2.331495761136283262e-01,-5.029273449850949484e-01,-1.041862059222526948e-01,5.714790504766997792e-02,9.176519379673395704e-01,-4.177051095137005454e-01,1.187805566126658718e-01
1.456650649999999914e+01,-3.663442513675693735e-01,-2.174485291471781601e-01,8.258288277251413234e-02,6.578111095051024648e-01,-3.004862340765548367e-01,2.323702123935622310e-01,-4.816159078120937909e-01,-1.050769502023478630e-01,5.476437429404756863e-02,8.791724939792437965e-01,-4.004371911344675183e-01,1.184451511510153654e-01
1.458621650000000081e+01,-3.671148979533319090e-01,-2.163478177991755569e-01,8.236182244448775336e-02,6.593495412675647316e-01,-3.011839582481261601e-01,2.312652855854498424e-01,-4.628219896837280634e-01,-1.046762388229192098e-01,5.208764795434683847e-02,8.453005203263552758e-01,-3.852078075638498689e-01,1.168773702415955990e-01
1.459598779999999962e+01,-3.691722960690405064e-01,-2.133696894219445639e-01,8.174756192296084301e-02,6.634618258388425005e-01,-3.030488169001737120e-01,2.282707192113600791e-01,-4.635828175764545866e-01,-1.017957143385661567e-01,5.075813326909828227e-02,8.469438106987663417e-01,-3.859472604196758638e-01,1.137094926157289493e-01
1.460497950000000067e+01,-3.730367285239064024e-01,-2.076129850569241597e-01,8.049484787623018001e-02,6.712063026973220659e-01,-3.065600874545486576e-01,2.224616126428144158e-01,-4.640032015717154290e-01,-9.623211377235363351e-02,4.804753526547189679e-02,8.482029038994882697e-01,-3.865137901946673615e-01,1.075269901845915810e-01
1.461424159999999972e+01,-3.785384867181471602e-01,-1.990190362513082345e-01,7.847070374108988666e-02,6.822784519660434199e-01,-3.115784060615220952e-01,2.137397504151848093e-01,-4.647487634800408496e-01,-8.791223971585737651e-02,4.399203790510752832e-02,8.502468965829850234e-01,-3.874334102808152380e-01,9.827956239240620562e-02
1.462505619999999951e+01,-3.851474884089502448e-01,-1.879947919272619838e-01,7.561932251572711650e-02,6.956523577791706714e-01,-3.176372662063435826e-01,2.024667224471319860e-01,-4.653502847723564040e-01,-7.721936443013488471e-02,3.871629313690228003e-02,8.521392558667191253e-01,-3.882847246581206946e-01,8.636434903351489223e-02
1.463505400000000023e+01,-3.922482862574949714e-01,-1.751420467369577683e-01,7.195941655492865685e-02,7.101128329644259551e-01,-3.241849707946569126e-01,1.892084067608484355e-01,-4.655619680838516405e-01,-6.472334377787358761e-02,3.248257306061308469e-02,8.533312372590549089e-01,-3.888209190358344891e-01,7.240687075343846257e-02
1.464452909999999974e+01,-3.993098566334917221e-01,-1.610837076756079789e-01,6.757745347314036977e-02,7.245895746296886486e-01,-3.307363943674630491e-01,1.745711707928566947e-01,-4.651861769302489957e-01,-5.101755182048162141e-02,2.559027467216590246e-02,8.533728689346782303e-01,-3.888396458202003636e-01,5.707087235879158144e-02
1.465466450000000087e+01,-4.059534567966067153e-01,-1.463682456986381553e-01,6.260694331909633092e-02,7.382990883115727598e-01,-3.369371550713653463e-01,1.591076818200953535e-01,-4.641051119575473338e-01,-3.662761099039046897e-02,1.832860481914355688e-02,8.519845114516542139e-01,-3.882151129249407084e-01,4.095570040107150700e-02
1.466499300000000083e+01,-4.119529840022240763e-01,-1.314301233999466412e-01,5.720139778454957913e-02,7.507558669715450606e-01,-3.425683190669879252e-01,1.432725073928154957e-01,-4.622816600330920678e-01,-2.197292926300575822e-02,1.094765443151834994e-02,8.490614520968966517e-01,-3.869000741226353846e-01,2.454875696948022323e-02
1.467464509999999933e+01,-4.172038780536391767e-01,-1.165856718399340686e-01,5.151086095787027475e-02,7.617189218304396547e-01,-3.475218263075028347e-01,1.274109607636420838e-01,-4.597442253593410078e-01,-7.361788551721870633e-03,3.644995138938345036e-03,8.446425020027312769e-01,-3.849116935605820800e-01,8.214723381011739683e-03
1.468459239999999966e+01,-4.216849195755485447e-01,-1.020481598644240595e-01,4.566710939227824895e-02,7.711202023311853893e-01,-3.517678335593625860e-01,1.117679134791922380e-01,-4.565670318956689955e-01,6.995180212963747479e-03,-3.435853561135182588e-03,8.388674895720420466e-01,-3.823124749446207282e-01,-7.793423083189631242e-03
1.469438519999999926e+01,-4.254250656186549517e-01,-8.795063675548608906e-02,3.977767905627338507e-02,7.789996719804186398e-01,-3.553252012940886218e-01,9.650645549564276782e-02,-4.528524046145472881e-01,2.096383357661446567e-02,-1.019943770538356276e-02,8.319383081931688295e-01,-3.791928180782639934e-01,-2.331299224928788660e-02
1.470454359999999916e+01,-4.284792695293010989e-01,-7.436939412948118111e-02,3.392625161640516751e-02,7.854563161172425367e-01,-3.582392866455155200e-01,8.172927515677332055e-02,-4.487175117054137408e-01,3.446445295431010969e-02,-1.658894156452817015e-02,8.240894581858269063e-01,-3.756578457321446685e-01,-3.824764739307338901e-02
1.471486260000000001e+01,-4.309129884937383803e-01,-6.134416744625093010e-02,2.817639671444638338e-02,7.906157177884729492e-01,-3.605672863564812758e-01,6.749829667230954067e-02,-4.442856185255082413e-01,4.745255287416916268e-02,-2.257636470383350691e-02,8.155685254380049543e-01,-3.718186832620071769e-01,-5.254573609214325397e-02
1.472434520000000013e+01,-4.327934371159508631e-01,-4.889347462013615697e-02,2.257626073291052471e-02,7.946110660351024535e-01,-3.623696782444802977e-01,5.385028488629335641e-02,-4.396807949693114503e-01,5.990419760989507125e-02,-2.815408228377114241e-02,8.066244192392995060e-01,-3.677872060627356277e-01,-6.618320644863302793e-02
1.473482030000000087e+01,-4.341853790789859113e-01,-3.702493449596300223e-02,1.716272490133796680e-02,7.975735001052717266e-01,-3.637058895073099762e-01,4.080772337617671192e-02,-4.350247485954365501e-01,7.180607767512370287e-02,-3.332847198791277776e-02,7.975004907288791856e-01,-3.636729606507134172e-01,-7.915168933062047274e-02
1.474456890000000087e+01,-4.351495816895338820e-01,-2.574122690604641051e-02,1.196439428252138448e-02,7.996280951402638948e-01,-3.646325128849490227e-01,2.838531089530300228e-02,-4.304346248616284232e-01,8.314978445049958644e-02,-3.811554156881968858e-02,7.884299872720355040e-01,-3.595811172359106855e-01,-9.145125008931206945e-02
1.475423269999999931e+01,-4.357425719648262419e-01,-1.504273682194789963e-02,7.003367386917203063e-03,8.008927055607149015e-01,-3.652028097107251625e-01,1.659299208265208742e-02,-4.260209647839071634e-01,9.392931949243621403e-02,-4.253809404741892841e-02,7.796320619481917902e-01,-3.556106552583138125e-01,-1.030867653681079299e-01
1.476564319999999952e+01,-4.360168330489224697e-01,-4.928019162011132437e-03,2.296067276993163375e-03,8.014778583108475019e-01,-3.654666828076296170e-01,5.436658452087493772e-03,-4.218853964541638413e-01,1.041407515956849217e-01,-4.662384713754885723e-02,7.713074036577216575e-01,-3.518523640159467725e-01,-1.140667085518662499e-01
1.477489920000000012e+01,-4.360209894348909265e-01,4.606860724055694689e-03,-2.146457714061078548e-03,8.014867274987143020e-01,-3.654706822903355246e-01,-5.082363018847669417e-03,-4.181179870064467563e-01,1.137829888287777980e-01,-5.040398301340998088e-02,7.636333044348768695e-01,-3.483865790483262614e-01,-1.244031947811943956e-01
1.478437109999999954e+01,-4.357998275816107880e-01,1.356923945694576972e-02,-6.318367936181568112e-03,8.010148501185394565e-01,-3.652578910610504437e-01,-1.496808546846642267e-02,-4.147944555329046712e-01,1.228587961013967167e-01,-5.391175824995042554e-02,7.567585476519127496e-01,-3.452808313375128613e-01,-1.341123415690142484e-01
1.479444679999999934e+01,-4.376437808887224667e-01,2.149057908245843862e-02,-1.005444245725595209e-02,8.042543974248932415e-01,-3.667186594998899096e-01,-2.372596128560046369e-02,-4.116953471612179172e-01,1.313784226462539895e-01,-5.713901586051339798e-02,7.502959787813914261e-01,-3.423604751746287533e-01,-1.432003741598162072e-01
1.480464470000000077e+01,-4.437803725631765395e-01,2.791396958792602412e-02,-1.326799506199405343e-02,8.152869825336956922e-01,-3.716918059173552891e-01,-3.090604577485113122e-02,-4.085808060748832293e-01,1.393585469930795906e-01,-6.006713242501526828e-02,7.438211006364419120e-01,-3.394337703910781379e-01,-1.516755483792300019e-01
1.481498930000000058e+01,-4.539968185749163054e-01,3.289119973376153361e-02,-1.604643924222326490e-02,8.337344935823995939e-01,-3.800015977813639978e-01,-3.659544194401417178e-02,-4.054793265914096168e-01,1.468196254774418730e-01,-6.271628803449025291e-02,7.373929699715384700e-01,-3.365274267229949601e-01,-1.595651115321797264e-01
1.482434259999999959e+01,-4.678972621654883257e-01,3.650423337013486424e-02,-1.844025667852022821e-02,8.588748418996683398e-01,-3.913142003667910984e-01,-4.089561175699451406e-02,-4.024137370226698596e-01,1.537872326477456308e-01,-6.510833127310466928e-02,7.310582411691139981e-01,-3.336625718775070304e-01,-1.669015475917837443e-01
1.483546349999999947e+01,-4.849560188182924780e-01,3.886152588093683136e-02,-2.046915354647937946e-02,8.897422695892860389e-01,-4.051840459878697231e-01,-4.392030843878030194e-02,-3.994017753844096297e-01,1.602899796861911863e-01,-6.726553682548153112e-02,7.248525528767100212e-01,-3.308553703359624620e-01,-1.737201813608165446e-01
1.484465089999999954e+01,-5.045753785848844375e-01,4.009342235970358992e-02,-2.213237920875887887e-02,9.252356082246144808e-01,-4.211039886043712599e-01,-4.579369190536521084e-02,-3.964570980597927341e-01,1.663572369116659289e-01,-6.920951757510485081e-02,7.188027790138642459e-01,-3.281180345081762262e-01,-1.800566713260635110e-01
1.485483269999999933e+01,-5.261356458559292015e-01,4.034721465947255226e-02,-2.342051003537837239e-02,9.642119005106355445e-01,-4.385488165255173598e-01,-4.664890494885523542e-02,-3.935904564753381352e-01,1.720171416305495971e-01,-7.096043950370645170e-02,7.129295809481739354e-01,-3.254599740763746141e-01,-1.859448860711916118e-01
1.486612679999999997e+01,-5.490314403337763771e-01,3.978220199095705567e-02,-2.432647274371579904e-02,1.005554575497039416e+00,-4.570071031738374145e-01,-4.662712342885878131e-02,-3.908108317018358924e-01,1.772951233763662149e-01,-7.253656545066200501e-02,7.072498262881579123e-01,-3.228888869429713537e-01,-1.914153839403304191e-01
1.487449059999999967e+01,-5.726938989819827519e-01,3.856494093562723435e-02,-2.485445821578990966e-02,1.048215671421592887e+00,-4.760011118697171639e-01,-4.587692744719271826e-02,-3.881263873980052015e-01,1.822130080913142436e-01,-7.395408575578499288e-02,7.017785949835451120e-01,-3.204116650484616358e-01,-1.964945342908141490e-01
1.488456530000000022e+01,-5.966015402525889355e-01,3.686477497967577399e-02,-2.502615733473079196e-02,1.091237237886664602e+00,-4.950970657842681533e-01,-4.455374762564541513e-02,-3.855451679468592241e-01,1.867886585066345084e-01,-7.522716456504308091e-02,6.965306348239250767e-01,-3.180350521383767948e-01,-2.012042129679688096e-01
1.489481119999999947e+01,-6.202834195250734872e-01,3.484968642904640035e-02,-2.488424279980927523e-02,1.133758527783323977e+00,-5.139087785489886429e-01,-4.281910169543760858e-02,-3.830755212982895896e-01,1.910360542316480448e-01,-7.636812593401254290e-02,6.915212374128270056e-01,-3.157660398646022770e-01,-2.055619544335314519e-01
1.490436339999999937e+01,-6.433177940629820624e-01,3.268249934137257284e-02,-2.449325358969489663e-02,1.175014745192465071e+00,-5.320972571400597317e-01,-4.083933900510355181e-02,-3.807262623888914010e-01,1.949656964984722851e-01,-7.738771279623635202e-02,6.867665786321826005e-01,-3.136120216948095063e-01,-2.095814298724327784e-01
1.491465900000000033e+01,-6.653286655119441395e-01,3.051746630296281459e-02,-2.393811795370970330e-02,1.214331508670141169e+00,-5.493681543036874615e-01,-3.878364772906461866e-02,-3.785066146862311465e-01,1.985852259446674317e-01,-7.829536676191195532e-02,6.822836091423329918e-01,-3.115807430216470664e-01,-2.132731296186214098e-01
1.492552719999999944e+01,-6.859817385027489056e-01,2.849728184341526749e-02,-2.332057398141840210e-02,1.251117669563797108e+00,-5.654682550932328411e-01,-3.682114896225355954e-02,-3.764259777996863399e-01,2.019001570341658613e-01,-7.909949282879380483e-02,6.780895984608177329e-01,-3.096800941400159601e-01,-2.166451482769864989e-01
1.493430110000000077e+01,-7.049806908221190049e-01,2.675057100602629134e-02,-2.275377529397681897e-02,1.284857991627547769e+00,-5.801816703257252072e-01,-3.511700205650718221e-02,-3.744935718338159303e-01,2.049146525241840600e-01,-7.980768777435809369e-02,6.742014385987458169e-01,-3.079177939832020705e-01,-2.197039944537454437e-01
1.494467689999999926e+01,-7.220642063316411452e-01,2.538989626980669989e-02,-2.235543020384600510e-02,1.315106464446109236e+00,-5.933260862071865205e-01,-3.382757297383404138e-02,-3.727180072619614148e-01,2.076322812303166288e-01,-8.042692300976139741e-02,6.706348066148297704e-01,-3.063010096125386994e-01,-2.224553694699504813e-01
1.495597399999999944e+01,-7.370039344497488765e-01,2.451030661336628391e-02,-2.223991743830411316e-02,1.341480598833415527e+00,-6.047492428605494297e-01,-3.309486370157857515e-02,-3.711068247235604356e-01,2.100567197438920619e-01,-8.096368162661882195e-02,6.674032743436661974e-01,-3.048359515047502910e-01,-2.249048784685497016e-01
1.496502549999999943e+01,-7.496033619495877653e-01,2.418840877770911391e-02,-2.250992395579798355e-02,1.363656834361444581e+00,-6.143257368019128251e-01,-3.304053524514592027e-02,-3.696660520710208231e-01,2.121923602658442043e-01,-8.142405270860764155e-02,6.645174576596311056e-01,-3.035274866025474694e-01,-2.270586395694542958e-01
1.497465120000000027e+01,-7.596974771405182736e-01,2.448186330559254387e-02,-2.324821767354290358e-02,1.381367092875398939e+00,-6.219542226100562843e-01,-3.375993582322460440e-02,-3.683998493304910249e-01,2.140447556802345108e-01,-8.181378120552329491e-02,6.619843430473224544e-01,-3.023788317277751325e-01,-2.289237257902210776e-01
1.498507430000000085e+01,-7.671530450848944582e-01,2.542920594526276723e-02,-2.451026381366361306e-02,1.394396465908874561e+00,-6.275550914922014556e-01,-3.531668225125043220e-02,-3.673102817826719990e-01,2.156208790652494045e-01,-8.213828231420561288e-02,6.598068674409036660e-01,-3.013913619571289004e-01,-2.305084209412716911e-01
1.499459240000000015e+01,-7.718692830180279296e-01,2.704993570373104284e-02,-2.631846247363034408e-02,1.402581993560061413e+00,-6.310687091522524383e-01,-3.773846224482248907e-02,-3.663972015102870405e-01,2.169292540282679038e-01,-8.240264284741805056e-02,6.579837081828072698e-01,-3.005645145233302173e-01,-2.318223493293107285e-01
1.500449710000000003e+01,-7.737787224386427631e-01,2.934479676134560400e-02,-2.865869606098936373e-02,1.405812462581517153e+00,-6.324542909036630078e-01,-4.101465810284849606e-02,-3.656582120165826066e-01,2.179800075581788121e-01,-8.261162596269788772e-02,6.565092300302568518e-01,-2.998957642491468789e-01,-2.328765327514206729e-01
1.501461310000000005e+01,-7.728480623114156733e-01,3.229617971002007870e-02,-3.147966757675146887e-02,1.404029107814916522e+00,-6.316894681691778146e-01,-4.509620944773610335e-02,-3.650886997842202053e-01,2.187848742873204078e-01,-8.276968716256916103e-02,6.553735559910602859e-01,-2.993806554784068652e-01,-2.336834042234879616e-01
1.502462530000000029e+01,-7.690788558243982775e-01,3.586859828188382338e-02,-3.469522261491642112e-02,1.397227050454990405e+00,-6.287705582644163016e-01,-4.989788066575704534e-02,-3.646819237766654731e-01,2.193571648904357740e-01,-8.288100379118024108e-02,6.545627440131260855e-01,-2.990128823477746778e-01,-2.342567910023744815e-01
1.503452839999999924e+01,-7.625079310237535823e-01,4.000924971731167901e-02,-3.818951836032935532e-02,1.385457266137397170e+00,-6.237134968663760048e-01,-5.530281206908035929e-02,-3.644291582261044993e-01,2.197117012115874513e-01,-8.294951661080585126e-02,6.540590609796153032e-01,-2.987844134941806118e-01,-2.346118688992520629e-01
1.504483929999999958e+01,-7.532075201225373329e-01,4.464872310780121367e-02,-4.182458355577334252e-02,1.368828863497202342e+00,-6.165553417328535346e-01,-6.116895914376145604e-02,-3.643198857273934888e-01,2.198647154507191726e-01,-8.297897982296453812e-02,6.538413493981156677e-01,-2.986856590594082483e-01,-2.347650843434002377e-01
1.505446610000000085e+01,-7.412851554985022684e-01,4.970196230775236756e-02,-4.544955756590751683e-02,1.347511482087657697e+00,-6.073562196383619494e-01,-6.733680940564627793e-02,-3.643420372582272249e-01,2.198337090610524847e-01,-8.297301465748141425e-02,6.538854818297412663e-01,-2.987056776837286876e-01,-2.347340387675553586e-01
1.506577359999999999e+01,-7.268834704009540237e-01,5.506960467016974725e-02,-4.891074581417620415e-02,1.321737689800448479e+00,-5.962015759825902705e-01,-7.363764821153288842e-02,-3.644822740563365415e-01,2.196372677057016887e-01,-8.293516111359977572e-02,6.541648950445360100e-01,-2.988324197829577145e-01,-2.345373304236363365e-01
1.507545460000000048e+01,-7.101801055962828624e-01,6.063979885806491943e-02,-5.206160220844013864e-02,1.291805365095399338e+00,-5.832046023341543872e-01,-7.990163945916947674e-02,-3.647263040742382834e-01,2.192948307203017588e-01,-8.286892245339250174e-02,6.546511916266775089e-01,-2.990530014651353596e-01,-2.341943507334436347e-01
1.508459180000000011e+01,-6.913879578225433642e-01,6.629055891811086454e-02,-5.477183921783757015e-02,1.258080169348298583e+00,-5.685087582039471954e-01,-8.596508614150143168e-02,-3.650592236170976945e-01,2.188264163215474234e-01,-8.277779754821046332e-02,6.553147924978253158e-01,-2.993540015141222810e-01,-2.337250350470671256e-01
1.509443349999999917e+01,-6.707560044831363255e-01,7.189264960161079188e-02,-5.693504234335566849e-02,1.220998323468027280e+00,-5.522903590223986470e-01,-9.167641021416239600e-02,-3.654658731450058373e-01,2.182523068426165391e-01,-8.266529712211467817e-02,6.561256203668284215e-01,-2.997217723051228688e-01,-2.331495707947618123e-01
1.510474190000000050e+01,-6.485708978781474787e-01,7.731293425064778013e-02,-5.847438372151714248e-02,1.181069969992058155e+00,-5.347612554618255132e-01,-9.690060094227465060e-02,-3.659311952528788714e-01,2.175927013364764573e-01,-8.253494127793281621e-02,6.570537917995116217e-01,-3.001427544799089020e-01,-2.324880692560652440e-01
1.511489489999999947e+01,-6.251594377594703600e-01,8.241806410973051555e-02,-5.934624404428601174e-02,1.138883390985839128e+00,-5.161716570178827013e-01,-1.015220856203760263e-01,-3.664405824987281846e-01,2.168673458937511178e-01,-8.239023736666206688e-02,6.580702944141290089e-01,-3.006037846874027863e-01,-2.317602104549673914e-01
1.512456150000000044e+01,-6.008918923040791338e-01,8.707835426559484837e-02,-5.954172616605424295e-02,1.095110216150200877e+00,-4.968131261376873553e-01,-1.054461454317427022e-01,-3.669802028718449627e-01,2.160951549823106888e-01,-8.223463917646212096e-02,6.591476253783374872e-01,-3.010923855649862979e-01,-2.309848740126922984e-01
1.513525519999999958e+01,-5.761859186205405825e-01,9.117167836284290061e-02,-5.908615522722682201e-02,1.050511427407625931e+00,-4.770216508677016520e-01,-1.085991153884309918e-01,-3.675372910631726775e-01,2.152938400415447262e-01,-8.207149045067563264e-02,6.602603675468436961e-01,-3.015970272296852883e-01,-2.301797721306008404e-01
1.514454190000000011e+01,-5.515104874392048329e-01,9.458721906608169583e-02,-5.803670140049654869e-02,1.005943350712939832e+00,-4.571804461223969440e-01,-1.109276678319377762e-01,-3.681003941443583005e-01,2.144795643773811378e-01,-8.190395774078895741e-02,6.613856799408335263e-01,-3.021073497308592870e-01,-2.293611041185012467e-01
1.515505880000000083e+01,-5.273886783820338486e-01,9.722892881680023081e-02,-5.647823867526846620e-02,9.623618063575776205e-01,-4.377216812639259658e-01,-1.123974912581560820e-01,-3.686595607304046229e-01,2.136666458436076166e-01,-8.173495936957908548e-02,6.625036797792871468e-01,-3.026143361620010630e-01,-2.285432547243518853e-01
1.516562550000000087e+01,-5.043974267296121861e-01,9.901859217750930142e-02,-5.451749317127485561e-02,9.208210713209101783e-01,-4.191256424235323408e-01,-1.129916664938726001e-01,-3.692064548635209942e-01,2.128673427649490080e-01,-8.156710121371824052e-02,6.635976772947991265e-01,-3.031104188951116996e-01,-2.277385729075730725e-01
