time_s,neck_pitch_joint,head_roll_joint,head_yaw_joint,head_pitch_joint,neck_pitch_joint_fit,head_roll_joint_fit,head_yaw_joint_fit,head_pitch_joint_fit,neck_pitch_joint_residual,head_roll_joint_residual,head_yaw_joint_residual,head_pitch_joint_residual
1.4333333333333333,0.340495496988296,0.0365818329155445,-0.652176320552825,-0.114924125373363,0.3160316720152774,0.09107940242625337,-0.6609542883491796,-0.09056922776505384,0.024463824973018633,-0.05449756951070887,0.008777967796354536,-0.024354897608309153
1.4666666666666666,0.294189244508743,0.0442056059837341,-0.582468390464782,-0.135639384388923,0.29499114876303817,0.06563594124605279,-0.592690086010001,-0.09133694658872478,-0.0008019042542951604,-0.02143033526231869,0.0102216955452189,-0.04430243780019823
1.5,0.246194586157798,0.0826198607683181,-0.484007328748703,-0.112999238073825,0.2754211564088125,0.05377322326921694,-0.5228474133437981,-0.09423405132578859,-0.029226570251014494,0.028846637499101165,0.03884008459509514,-0.018765186748036414
1.5333333333333334,0.213991165161132,0.0882946699857711,-0.435144186019897,-0.0831889510154724,0.25914481626626645,0.057791087967642395,-0.461149013010019,-0.09817677293697395,-0.045153651105134446,0.0305035820181287,0.026004826990121965,0.014987821921501554
1.5666666666666667,0.213954478502273,0.125533029437065,-0.419649302959442,-0.0710338279604911,0.24760918970296658,0.07791434452383043,-0.41609639290805417,-0.10200000670315996,-0.03365471120069358,0.04761868491323458,-0.0035529100513878586,0.030966178742668868
1.6,0.228867784142494,0.162036880850791,-0.428096383810043,-0.077586181461811,0.2416689655967981,0.11220914843121554,-0.3937997167391342,-0.10460383079347937,-0.01280118145430409,0.04982773241957544,-0.03429666707090878,0.027017649331668378
1.6333333333333333,0.257637232542037,0.190556809306144,-0.441711008548736,-0.0918364897370338,0.24145226996615732,0.15679957082245236,-0.3971281228902379,-0.1050933469590648,0.016184962575879702,0.03375723848369164,-0.044582885658498106,0.013256857222031002
1.6666666666666667,0.308957129716873,0.207787111401557,-0.476719945669174,-0.105004385113716,0.24633132662349447,0.20635785827310466,-0.4253028875868272,-0.10289610656527741,0.06262580309337853,0.0014292531284523513,-0.051417058082346756,-0.0021082785484385913
1.7,0.315048336982727,0.231519281864166,-0.515149891376495,-0.130923345685005,0.2550050013437856,0.25480268373924364,-0.47399507110466393,-0.09784324207149594,0.060043335638941375,-0.02328340187507763,-0.041154820271831094,-0.03308010361350905
1.7333333333333334,0.293360710144042,0.237877294421195,-0.529253602027893,-0.135507032275199,0.26568313837664875,0.296109605419286,-0.5359188896371224,-0.09020385742494522,0.027677571767393272,-0.05823231099809098,0.006665287609229464,-0.045303174850253786
1.7666666666666666,0.262195944786071,0.245697125792503,-0.587437510490417,-0.102409347891807,0.27634670295682956,0.3251213739653602,-0.6018420067482697,-0.0806670046049708,-0.01415075817075856,-0.07942424817285723,0.014404496257852673,-0.021742343286836205
1.8,0.230399250984191,0.293719232082366,-0.62561947107315,-0.0460987761616706,0.2850455803170828,0.33824510961191323,-0.6618742869330084,-0.07027127629336023,-0.05464632933289182,-0.04452587752954723,0.03625481585985846,0.02417250013168963
1.8333333333333333,0.232022181153297,0.339352339506149,-0.663046360015869,-0.0457176119089126,0.29018940729580195,0.3339388513888301,-0.7068559694092031,-0.060288111941161376,-0.05816722614250494,0.005413488117318899,0.043809609393334115,0.014570500032248773
1.8666666666666667,0.253096163272857,0.363684207201004,-0.67259931564331,-0.0425888672471046,0.29078712374957355,0.3129193695442166,-0.729650715083758,-0.05207067654505728,-0.03769096047671655,0.050764837656787354,0.057051399440448014,0.009481809297952677
1.9,0.284267663955688,0.35431957244873,-0.714906334877014,-0.0253701563924551,0.2865980826113193,0.2780622232878235,-0.7261610067256246,-0.04688492323175361,-0.0023304186556313278,0.07625734916090654,0.011254671848610509,0.02151476683929851
1.9333333333333333,0.313025295734405,0.265539228916168,-0.75220650434494,0.00376458931714296,0.278170541721416,0.23400823112014188,-0.695921446492671,-0.0457425380710724,0.03485475401298904,0.03153099779602611,-0.056285057852269005,0.04950712738821536
1.9666666666666666,0.294615149497985,0.147879645228385,-0.610968589782714,-0.0581558644771575,0.2667602513437731,0.18653160966941926,-0.6421843373876792,-0.049256376251246084,0.027854898154211882,-0.03865196444103425,0.03121574760496526,-0.008899488225911419
2.0,0.299201160669326,0.104509107768535,-0.583163261413574,-0.0754690244793891,0.2541400931226062,0.14175815820157006,-0.5714832697745212,-0.05753744634435195,0.04506106754671979,-0.03724905043303506,-0.011679991639052756,-0.017931578135037145
2.033333333333333,0.271119683980941,0.0815425291657447,-0.555010557174682,-0.106602422893047,0.24232852415521208,0.10534232161755114,-0.49273412964186536,-0.07014848540021817,0.028791159825728913,-0.02379979245180644,-0.06227642753281659,-0.036453937492828825
2.066666666666667,0.22947272658348,0.104892708361148,-0.420182913541793,-0.12398026138544,0.2332773299913216,0.08171690714619217,-0.4159984837512621,-0.08612301096810321,-0.0038046034078416113,0.023175801214955827,-0.004184429790530908,-0.037857250417336785
2.1,0.193277195096015,0.108141936361789,-0.337933093309402,-0.103692688047885,0.22856588499574843,0.07351806529395642,-0.35108229382125034,-0.10405106134523609,-0.03528868989973344,0.03462387106783257,0.013149200511848314,0.00035837329735108336
2.1333333333333333,0.174569487571716,0.101138748228549,-0.286879330873489,-0.0998372584581375,0.22914866231268188,0.08126260492621665,-0.3061664777749175,-0.12222451664124771,-0.05457917474096588,0.019876143302332352,0.01928714690142852,0.022387258183110215
2.1666666666666665,0.199783936142921,0.128469720482826,-0.296509206295013,-0.111744761466979,0.23519512352910033,0.10331858143621771,-0.2866615768517434,-0.13882695855636254,-0.03541118738617932,0.025151139046608303,-0.009847629443269557,0.027082197089383545
2.2,0.237883567810058,0.149011671543121,-0.31626158952713,-0.133368238806724,0.24604744582244661,0.13616864777373602,-0.29444729897727095,-0.1521465313953857,-0.008163878012388603,0.012843023769384981,-0.02181429054985906,0.018778292588661705
2.2333333333333334,0.304143786430358,0.162425488233566,-0.351986169815063,-0.154495045542716,0.2603038492473616,0.174924867677533,-0.327603491397026,-0.1607861524187468,0.04383993718299639,-0.012499379443967007,-0.024382678418036985,0.006291106876030794
2.2666666666666666,0.34026876091957,0.17882165312767,-0.398505747318267,-0.184367790818214,0.27601624190431695,0.21401936440296598,-0.3806699008511367,-0.1638443774482388,0.06425251901525303,-0.03519771127529597,-0.017835846467130267,-0.020523413369975207
2.3,0.334860801696777,0.191251620650291,-0.414859920740127,-0.203230366110801,0.2909734085077919,0.2479721092079391,-0.4453977864465994,-0.16104258620156303,0.0438873931889851,-0.05672048855764811,0.030537865706472378,-0.04218777990923797
2.3333333333333335,0.311857938766479,0.193473801016807,-0.461274713277816,-0.188324108719825,0.3030277156783348,0.2721284387111456,-0.511887634883431,-0.15277980664995447,0.008830223088144185,-0.07865463769433861,0.050612921605615036,-0.035544302069870526
2.3666666666666667,0.272719025611877,0.242139771580696,-0.531867325305938,-0.116759218275547,0.31041635282326635,0.2832655049421084,-0.5699536362521702,-0.14010489643409674,-0.03769732721138935,-0.0411257333614124,0.03808631094623216,0.023345678158549737
2.4,0.245618149638175,0.318379074335098,-0.603101968765258,-0.0909051001071929,0.3120285784216643,0.27998755380371393,-0.6105247284445746,-0.12460598821601289,-0.06641042878348932,0.03839152053138406,0.007422759679316604,0.03370088810881999
2.433333333333333,0.254095524549484,0.342459619045257,-0.612402260303497,-0.0917754098773002,0.30757827923489944,0.26286143669953643,-0.6268881283065263,-0.10822783464347553,-0.05348275468541547,0.07959818234572058,0.014485868003029312,0.01645242476617534
2.466666666666667,0.286757856607437,0.330910265445709,-0.642812967300415,-0.0677447766065597,0.297655225193936,0.2342813314897197,-0.6156046747721543,-0.09303756364255206,-0.010897368586498979,0.09662893395598932,-0.027208292528260736,0.02529278703599236
2.5,0.316540330648422,0.25807785987854,-0.654818415641784,-0.038343109190464,0.2836466051020384,0.1980897570485548,-0.5769724508412607,-0.08096702042952332,0.032893725546383645,0.05998810282998518,-0.0778459648005233,0.04262391123905932
2.533333333333333,0.294268310070037,0.116031073033809,-0.490196943283081,-0.0832077786326408,0.2675400043214284,0.1590151378522087,-0.5149791138450304,-0.073564198166909,0.026728305748608627,-0.0429840648183997,0.024782170561949368,-0.0096435804657318
2.566666666666667,0.301329612731933,0.0732416436076164,-0.437748908996582,-0.101751573383808,0.251636957033059,0.12200979161499878,-0.43675491108286046,-0.0717865044325629,0.04969265569887399,-0.048768148007382384,-0.0009939979137215116,-0.029965068951245094
2.6,0.274354159832,0.0450746193528175,-0.385790765285491,-0.125417083501815,0.23821982451061297,0.09158316487021248,-0.35160728682326886,-0.07586454668804245,0.036134335321387046,-0.04650854551739498,-0.03418347846222214,-0.049552536813772544
2.6333333333333333,0.232274264097213,0.0697757005691528,-0.268234997987747,-0.137421116232872,0.22922192138769112,0.07122224938494337,-0.2697746043022228,-0.08525708521895006,0.0030523427095218714,-0.001446548815790566,0.00153960631447575,-0.052164031013921947
2.6666666666666665,0.198976829648017,0.0959949046373367,-0.16952759027481,-0.116547472774982,0.22595041446815897,0.06297525082909171,-0.20107301776213624,-0.09870668344160553,-0.026973584820141977,0.033019653808244995,0.03154542748732622,-0.01784078933337646
2.7,0.173744648694992,0.0682892054319381,-0.122082442045211,-0.0949417278170585,0.22890358537492642,0.06724849348381803,-0.15362212956585383,-0.11439272309927395,-0.055158936679934406,0.0010407119481200683,0.03153968752064283,0.019450995282215458
2.7333333333333334,0.196004629135131,0.0852378159761428,-0.14272266626358,-0.0922167524695396,0.23770976314141654,0.08283438435604558,-0.13282058294235885,-0.1301654775829578,-0.04170513400628553,0.002403431620097221,-0.009902083321221139,0.037948725113418194
2.7666666666666666,0.237796023488044,0.0972986593842506,-0.17546072602272,-0.102208569645881,0.25119675488177573,0.10715493247453216,-0.14070473616779172,-0.14383356601005415,-0.01340073139373174,-0.009856273090281559,-0.03475598985492828,0.04162499636417315
2.8,0.299450755119323,0.118224903941154,-0.196886420249938,-0.124756380915641,0.26758073984239156,0.1366757289896953,-0.17576790117117067,-0.15346891523216594,0.03187001527693145,-0.0184508250485413,-0.021118519078767328,0.028712534316524943
2.8333333333333335,0.34814453125,0.126381590962409,-0.244019955396652,-0.146335184574127,0.28474537405197653,0.167423612071174,-0.23325255867357952,-0.1576895468870524,0.06339915719802347,-0.04104202110876501,-0.010767396723072475,0.011354362312925387
2.8666666666666667,0.346731275320053,0.160059079527854,-0.27872034907341,-0.184375748038291,0.30056806826468757,0.19553030380350442,-0.30586288122053845,-0.1558817550708946,0.04616320705536542,-0.035471224275650415,0.027142532147128473,-0.02849399296739638
2.9,0.32506912946701,0.190336823463439,-0.324200451374053,-0.190505772829055,0.3132431717132041,0.21772523408257546,-0.3847889703334448,-0.14832957379275494,0.011825957753805905,-0.027388410619136466,0.06058851895939177,-0.04217619903630007
2.933333333333333,0.288518249988555,0.237480297684669,-0.414479404687881,-0.132397800683975,0.32155224465926524,0.2317128525987609,-0.4608950606138171,-0.13623020658625154,-0.03303399467071022,0.005767445085908096,0.04641565592593605,0.003832405902276542
2.966666666666667,0.262228935956954,0.292899876832962,-0.51177167892456,-0.110359840095043,0.3250396902593689,0.2363906145167785,-0.5259065686914735,-0.12158805012441296,-0.0628107543024149,0.05650926231618347,0.014134889766913461,0.011228210029369953
3.0,0.262491077184677,0.321960121393203,-0.568048596382141,-0.114163935184478,0.32406653024748955,0.23188991588275698,-0.5734370127532805,-0.10699537610082867,-0.061575453062812535,0.09007020551044603,0.005388416371139515,-0.0071685590836493285
3.033333333333333,0.292178779840469,0.319763511419296,-0.640343487262725,-0.0976366698741912,0.3197338529324408,0.2194493235244989,-0.5997238221466825,-0.0953226815757905,-0.02755507309197175,0.1003141878947971,-0.040619665116042536,-0.002313988298400696
3.066666666666667,0.344873040914535,0.254813253879547,-0.699687421321868,-0.0607567690312862,0.31368758595864243,0.20115330589280062,-0.6039871450022903,-0.08935422433058789,0.03118545495589259,0.05365994798674639,-0.09570027631957767,0.02859745529930169
3.1,0.355100512504577,0.141593843698501,-0.640390634536743,-0.0802558213472366,0.3078346793605692,0.17958683208212267,-0.5883809079271558,-0.09141263757750913,0.04726583314400784,-0.03799298838362167,-0.05200972660958725,0.011156816230272523
3.1333333333333333,0.370240867137908,0.0842591524124145,-0.574743092060089,-0.112970411777496,0.30401470263331526,0.1574643844442446,-0.5575623643134445,-0.1030195714520285,0.06622616450459273,-0.0732052320318301,-0.017180727746644475,-0.009950840325467503
3.1666666666666665,0.3367820084095,0.0370830632746219,-0.530408442020416,-0.163722857832908,0.3036781166306689,0.13729036956043492,-0.517957023370886,-0.12463650166511962,0.03310389177883111,-0.10020730628581301,-0.012451418649530033,-0.03908635616778837
3.2,0.314925074577331,0.0494592152535915,-0.45844566822052,-0.201053112745285,0.3076219372971322,0.12109744421025893,-0.47683326874277193,-0.15552138766759135,0.007303137280198768,-0.07163822895666744,0.018387600522251912,-0.04553172507769365
3.2333333333333334,0.297055453062057,0.0690656602382659,-0.367982417345046,-0.197077572345733,0.3158252061592159,0.11029212338913105,-0.44132046062358726,-0.19372369426942407,-0.018769753097158892,-0.04122646315086516,0.07333804327854127,-0.003353878076308936
3.2666666666666666,0.271301060914993,0.075810320675373,-0.324132561683654,-0.206008061766624,0.32741184352951525,0.105616416241097,-0.41750399799513666,-0.23622397422454947,-0.05611078261452224,-0.029806095565724,0.09337143631148265,0.03021591245792546
3.3,0.284333109855651,0.125042557716369,-0.380730628967285,-0.241493910551071,0.3407493017936419,0.1072137788287444,-0.4097118088009805,-0.2792067360500774,-0.056416191937990856,0.01782877888762459,0.028981179833695525,0.0377128254990064
3.3333333333333335,0.339765846729278,0.170000255107879,-0.418378442525863,-0.280144721269607,0.35367083674707545,0.11477083003332604,-0.4200728335291495,-0.3184388599299538,-0.013904990017797436,0.05522942507455296,0.0016943910032864995,0.03829413866034681
3.3666666666666667,0.397059619426727,0.205842211842536,-0.458823531866073,-0.336193978786468,0.36379027996498475,0.12769574737184733,-0.44838506821636903,-0.3497124438221652,0.033269339461742264,0.07814646447068868,-0.010438463649703966,0.013518465035697202
3.4,0.413550943136215,0.197656199336051,-0.535812556743621,-0.38262066245079,0.3688637867033722,0.14529156245090935,-0.4922854668821441,-0.3693023644907577,0.04468715643284277,0.05236463688514165,-0.043527089861476964,-0.01331829796003231
3.433333333333333,0.373051613569259,0.195265516638755,-0.575555920600891,-0.405238419771194,0.367145337992474,0.1668878274805644,-0.5476732526217926,-0.37438614003974285,0.0059062755767849695,0.028377689158190583,-0.02788266797909844,-0.03085227973145116
3.466666666666667,0.344699054956436,0.190565690398216,-0.621631145477294,-0.372275680303573,0.3576829723571491,0.19190605261217158,-0.6093076536246554,-0.3633772654785678,-0.012983917400713085,-0.001340362213955587,-0.01232349185263859,-0.008898414825005196
3.5,0.29665258526802,0.27030274271965,-0.733028948307037,-0.293133080005645,0.3405108080389949,0.2198505049118409,-0.6714845685524727,-0.3361326616799781,-0.0438582227709749,0.05045223780780908,-0.06154437975456428,0.0429995816743331
3.533333333333333,0.287825882434844,0.292163163423538,-0.736087322235107,-0.290588587522506,0.31670670436063025,0.2502332929071445,-0.7286955895977472,-0.2940090985505542,-0.028880821925786226,0.041929870516393464,-0.007391732637359816,0.00342051102804819
3.566666666666667,0.299646526575088,0.296059012413024,-0.748254776000976,-0.274420469999313,0.28830471237452016,0.2824578578868393,-0.7761861031143504,-0.23976070428781,0.011341814200567846,0.013601154526184711,0.027931327113374427,-0.03465976571150303
3.6,0.320756167173385,0.26307126879692,-0.823783814907073,-0.228610888123512,0.2580724203476044,0.3156951904524435,-0.8103535987106507,-0.17728786362938484,0.0626837468257806,-0.05262392165552349,-0.013430216196422262,-0.05132302449412715
3.6333333333333333,0.305545479059219,0.160985633730888,-0.896557331085205,-0.1575448513031,0.22918280912709615,0.34879033579697233,-0.8289580561379023,-0.1112647439014075,0.07636266993212287,-0.18780470206608432,-0.06759927494730267,-0.0462801074016925
3.6666666666666665,0.228505760431289,0.0656361132860183,-0.834693968296051,-0.126329749822616,0.2048254219883353,0.3802323441779945,-0.8311478665500774,-0.04668634493507394,0.023680338442953697,-0.3145962308919762,-0.0035461017459735844,-0.07964340488754205
