-6.138338893651962280e-02,-1.041824650019407272e-02,3.055807054042816162e-01,-1.365302316844463348e-02,-9.508191049098968506e-02,1.221876963973045349e-01,9.878477454185485840e-01,-1.511331368237733841e-02,-5.918205976486206055e-01,1.337323069572448730e+00,7.391598224639892578e-01,-1.319564729928970337e-01,-5.613929629325866699e-01,1.521845340728759766e+00,6.326042413711547852e-01,9.390411525964736938e-02,1.478130221366882324e-01,-1.263003200292587280e-01,4.498684033751487732e-02,3.616294562816619873e-01,-4.641419351100921631e-01,4.670486971735954285e-02,-7.307351231575012207e-01,-1.800000071525573730e-01,9.745934605598449707e-01,-2.999999932944774628e-02,-9.668673872947692871e-01,2.334630936384201050e-01,1.225640773773193359e+00,-2.999999932944774628e-02
-6.161780655384063721e-02,-1.065954845398664474e-02,3.069665133953094482e-01,-1.169528812170028687e-02,-1.154605075716972351e-01,1.200477555394172668e-01,9.859617948532104492e-01,-5.181679874658584595e-02,-5.782619714736938477e-01,1.346925616264343262e+00,7.299478650093078613e-01,-1.467387676239013672e-01,-5.535463094711303711e-01,1.536661148071289062e+00,6.186180114746093750e-01,9.930958598852157593e-02,2.010123133659362793e-01,-1.258589923381805420e-01,4.780568554997444153e-02,3.727095127105712891e-01,-4.820971488952636719e-01,4.999637603759765625e-02,-7.327710390090942383e-01,-1.800000071525573730e-01,1.012648582458496094e+00,-2.999999932944774628e-02,-9.698571562767028809e-01,2.320951968431472778e-01,1.235726594924926758e+00,-2.999999932944774628e-02
-6.144653633236885071e-02,-1.076272968202829361e-02,3.057329952716827393e-01,-1.443745382130146027e-02,-8.954451978206634521e-02,1.221180558204650879e-01,9.883625507354736328e-01,-1.454255450516939163e-02,-5.996524095535278320e-01,1.333667635917663574e+00,7.428754568099975586e-01,-1.321209669113159180e-01,-5.694491863250732422e-01,1.517536997795104980e+00,6.356789469718933105e-01,9.400463849306106567e-02,1.367333233356475830e-01,-1.189795136451721191e-01,4.878231137990951538e-02,3.771836459636688232e-01,-4.975425302982330322e-01,5.914681032299995422e-02,-7.339704632759094238e-01,-1.800000071525573730e-01,9.771560430526733398e-01,-2.999999932944774628e-02,-9.672148227691650391e-01,2.368321418762207031e-01,1.227990031242370605e+00,-2.999999932944774628e-02
-6.161766871809959412e-02,-1.069190446287393570e-02,3.060254156589508057e-01,-1.321716606616973877e-02,-8.637514710426330566e-02,1.230857521295547485e-01,9.885416030883789062e-01,-1.863532140851020813e-02,-6.073663234710693359e-01,1.336588978767395020e+00,7.448710203170776367e-01,-1.284660100936889648e-01,-5.746726989746093750e-01,1.521725893020629883e+00,6.458147168159484863e-01,9.112864732742309570e-02,1.323794275522232056e-01,-1.201402097940444946e-01,4.804060980677604675e-02,3.844206929206848145e-01,-5.079954862594604492e-01,5.792633816599845886e-02,-7.250343561172485352e-01,-1.800000071525573730e-01,9.700851440429687500e-01,-2.999999932944774628e-02,-9.671626687049865723e-01,2.476038783788681030e-01,1.227822184562683105e+00,-2.999999932944774628e-02
-6.166727840900421143e-02,-1.144530531018972397e-02,3.056319355964660645e-01,-1.170515175908803940e-02,-8.609668910503387451e-02,1.246363818645477295e-01,9.883906841278076172e-01,-1.718321628868579865e-02,-6.099290847778320312e-01,1.339431405067443848e+00,7.472635507583618164e-01,-1.253666281700134277e-01,-5.774701833724975586e-01,1.525417923927307129e+00,6.500364542007446289e-01,8.921039104461669922e-02,1.286970973014831543e-01,-1.257202476263046265e-01,4.935906827449798584e-02,3.869000971317291260e-01,-5.124983191490173340e-01,6.086349487304687500e-02,-7.263023257255554199e-01,-1.800000071525573730e-01,9.681600332260131836e-01,-2.999999932944774628e-02,-9.670235514640808105e-01,2.365685999393463135e-01,1.226018309593200684e+00,-2.999999932944774628e-02
-6.163884699344635010e-02,-1.124409493058919907e-02,3.058556318283081055e-01,-1.050804276019334793e-02,-8.697739243507385254e-02,1.252067834138870239e-01,9.882549047470092773e-01,-2.032775059342384338e-02,-6.078791618347167969e-01,1.340525627136230469e+00,7.470520734786987305e-01,-1.239229217171669006e-01,-5.733469724655151367e-01,1.527510762214660645e+00,6.542382240295410156e-01,8.749054372310638428e-02,1.324222385883331299e-01,-1.280269771814346313e-01,4.771894216537475586e-02,3.908203542232513428e-01,-5.173706412315368652e-01,6.344082951545715332e-02,-7.201090455055236816e-01,-1.800000071525573730e-01,9.633945226669311523e-01,-2.999999932944774628e-02,-9.670318961143493652e-01,2.468753308057785034e-01,1.227555394172668457e+00,-2.999999932944774628e-02
-6.132173538208007812e-02,-1.125309895724058151e-02,3.057492077350616455e-01,-1.104140188544988632e-02,-8.542989194393157959e-02,1.252499669790267944e-01,9.883785843849182129e-01,-1.960544846951961517e-02,-6.107522249221801758e-01,1.340538024902343750e+00,7.480382323265075684e-01,-1.254884600639343262e-01,-5.760985612869262695e-01,1.526322722434997559e+00,6.538543105125427246e-01,8.809514343738555908e-02,1.275551170110702515e-01,-1.324914097785949707e-01,4.634856805205345154e-02,3.916830420494079590e-01,-5.209470987319946289e-01,6.606689095497131348e-02,-7.221553921699523926e-01,-1.800000071525573730e-01,9.619209170341491699e-01,-2.999999932944774628e-02,-9.668514132499694824e-01,2.358250468969345093e-01,1.224871873855590820e+00,-2.999999932944774628e-02
-6.140964105725288391e-02,-1.107501611113548279e-02,3.059480488300323486e-01,-1.129365526139736176e-02,-8.498167246580123901e-02,1.256855279207229614e-01,9.883590936660766602e-01,-2.030446566641330719e-02,-6.097559332847595215e-01,1.338221788406372070e+00,7.484673857688903809e-01,-1.261797249317169189e-01,-5.748776793479919434e-01,1.524878144264221191e+00,6.536961793899536133e-01,8.921911567449569702e-02,1.272091418504714966e-01,-1.347092092037200928e-01,4.613910242915153503e-02,3.954397439956665039e-01,-5.241858959197998047e-01,6.498205661773681641e-02,-7.204033136367797852e-01,-1.800000071525573730e-01,9.610341787338256836e-01,-2.999999932944774628e-02,-9.670532345771789551e-01,2.483366727828979492e-01,1.228259444236755371e+00,-2.999999932944774628e-02
-6.139429286122322083e-02,-1.129982434213161469e-02,3.056929409503936768e-01,-1.168225239962339401e-02,-8.382420986890792847e-02,1.259777098894119263e-01,9.884162545204162598e-01,-2.000148408114910126e-02,-6.121844053268432617e-01,1.338020443916320801e+00,7.489095330238342285e-01,-1.278961598873138428e-01,-5.769928693771362305e-01,1.522825837135314941e+00,6.526775360107421875e-01,9.016133099794387817e-02,1.232322603464126587e-01,-1.337192207574844360e-01,4.737556353211402893e-02,3.984814882278442383e-01,-5.313205718994140625e-01,6.618180871009826660e-02,-7.271657586097717285e-01,-1.800000071525573730e-01,9.661599397659301758e-01,-2.999999932944774628e-02,-9.672313928604125977e-01,2.463208287954330444e-01,1.229406714439392090e+00,-2.999999932944774628e-02
-6.160600483417510986e-02,-1.142258662730455399e-02,3.058034181594848633e-01,-1.188665255904197693e-02,-8.449398726224899292e-02,1.269426047801971436e-01,9.882332682609558105e-01,-1.644816622138023376e-02,-6.119055747985839844e-01,1.338573813438415527e+00,7.496124505996704102e-01,-1.269903779029846191e-01,-5.755593776702880859e-01,1.523137569427490234e+00,6.534514427185058594e-01,9.023863077163696289e-02,1.255000531673431396e-01,-1.376716941595077515e-01,4.696968570351600647e-02,4.028501510620117188e-01,-5.350638628005981445e-01,6.333009898662567139e-02,-7.254765033721923828e-01,-1.800000071525573730e-01,9.676122069358825684e-01,-2.999999932944774628e-02,-9.672423005104064941e-01,2.485115230083465576e-01,1.232339262962341309e+00,-2.999999932944774628e-02
