1.228438094258308411e-01,-4.508842248469591141e-03,4.706293642520904541e-01,-3.195464238524436951e-02,1.407640576362609863e-01,-1.395446062088012695e-01,9.796385765075683594e-01,2.196749858558177948e-02,-2.272400557994842529e-01,1.588766629711212808e-18,0.000000000000000000e+00,-6.959053128957748413e-02,3.674116358160972595e-02,1.456532180309295654e-01,0.000000000000000000e+00,2.716839499771595001e-02,-1.522965878248214722e-01,2.652419805526733398e-01,-2.921149320900440216e-02,8.541879057884216309e-02,-1.800000071525573730e-01,-1.520068347454071045e-01,-2.982974611222743988e-02
1.408582329750061035e-01,-3.602599026635289192e-03,4.756672084331512451e-01,-3.985390439629554749e-02,1.567668318748474121e-01,-1.401028186082839966e-01,9.768351912498474121e-01,3.236681595444679260e-02,-2.272301465272903442e-01,-1.204727557613309023e-19,0.000000000000000000e+00,-8.502599596977233887e-02,1.713185198605060577e-02,2.341193854808807373e-01,0.000000000000000000e+00,-9.124311618506908417e-03,-1.412138789892196655e-01,2.944062650203704834e-01,4.647753201425075531e-03,6.248481571674346924e-02,-1.800000071525573730e-01,-1.308355629444122314e-01,-2.999999932944774628e-02
1.692269295454025269e-01,-8.508464321494102478e-03,4.751562774181365967e-01,-4.931388422846794128e-02,1.632502228021621704e-01,-1.375224441289901733e-01,9.757074713706970215e-01,5.114661157131195068e-02,-2.086438983678817749e-01,-2.726589544634548432e-18,0.000000000000000000e+00,-1.212935075163841248e-01,1.087613403797149658e-02,3.790874183177947998e-01,0.000000000000000000e+00,-8.298504352569580078e-02,-1.192445009946823120e-01,3.004025816917419434e-01,6.750670820474624634e-02,6.583566777408123016e-03,-1.800000071525573730e-01,-1.447936594486236572e-01,-2.999999932944774628e-02
2.139095664024353027e-01,-2.061061374843120575e-02,4.678256213665008545e-01,-5.409163236618041992e-02,1.752496361732482910e-01,-1.316818296909332275e-01,9.741773605346679688e-01,7.125539332628250122e-02,-1.930167973041534424e-01,1.611830803333452310e-18,0.000000000000000000e+00,-1.597774475812911987e-01,-2.330368757247924805e-02,4.509446620941162109e-01,0.000000000000000000e+00,-1.657062768936157227e-01,-1.084542050957679749e-01,2.866066992282867432e-01,1.570691764354705811e-01,-2.495608665049076080e-02,-1.800000071525573730e-01,-2.438378185033798218e-01,-2.999999932944774628e-02
2.598111033439636230e-01,-3.461690992116928101e-02,4.442384243011474609e-01,-5.716146901249885559e-02,1.902559399604797363e-01,-1.234379634261131287e-01,9.722645282745361328e-01,8.408276736736297607e-02,-1.770314425230026245e-01,3.129643224268361803e-18,0.000000000000000000e+00,-2.252112179994583130e-01,-9.472964704036712646e-02,3.286356925964355469e-01,0.000000000000000000e+00,-2.640877366065979004e-01,-1.046484708786010742e-01,2.650903761386871338e-01,2.728932797908782959e-01,3.140811249613761902e-02,-1.800000071525573730e-01,-5.344445109367370605e-01,-2.999999932944774628e-02
2.801407277584075928e-01,-3.957334905862808228e-02,4.452825486660003662e-01,-7.041731476783752441e-02,1.966316401958465576e-01,-1.141549721360206604e-01,9.712600111961364746e-01,1.092272028326988220e-01,-1.551369428634643555e-01,1.552396221960292165e-19,0.000000000000000000e+00,-3.149098753929138184e-01,-1.741786748170852661e-01,4.627085104584693909e-02,0.000000000000000000e+00,-3.197426199913024902e-01,-8.172979205846786499e-02,2.494193315505981445e-01,3.669928312301635742e-01,1.197096705436706543e-01,-1.800000071525573730e-01,-6.181114315986633301e-01,-2.999999932944774628e-02
2.899180650711059570e-01,-3.633145242929458618e-02,4.647198915481567383e-01,-8.520922809839248657e-02,1.897349357604980469e-01,-1.034284979104995728e-01,9.726471900939941406e-01,1.377592533826828003e-01,-1.179233491420745850e-01,1.726192348729241443e-18,0.000000000000000000e+00,-3.898141682147979736e-01,-3.100718557834625244e-01,-1.138670568256049339e-18,0.000000000000000000e+00,-3.621192276477813721e-01,-5.625506862998008728e-02,2.345063686370849609e-01,4.253154397010803223e-01,2.034076452255249023e-01,-1.800000071525573730e-01,-4.996959269046783447e-01,-2.999999932944774628e-02
2.866185307502746582e-01,-2.970619313418865204e-02,4.904938936233520508e-01,-9.610539674758911133e-02,1.885508596897125244e-01,-9.095527976751327515e-02,9.731081724166870117e-01,1.612704247236251831e-01,-8.726235479116439819e-02,-5.750005407458237867e-19,0.000000000000000000e+00,-4.458023905754089355e-01,-4.386665821075439453e-01,-2.789937517485696950e-18,0.000000000000000000e+00,-3.511686027050018311e-01,-4.387814179062843323e-02,2.366930395364761353e-01,4.189401566982269287e-01,2.389890104532241821e-01,-1.800000071525573730e-01,-1.546001285314559937e-01,-2.999999932944774628e-02
2.789566814899444580e-01,-2.511684596538543701e-02,4.995912313461303711e-01,-1.050649210810661316e-01,1.857537478208541870e-01,-7.306442409753799438e-02,9.742271304130554199e-01,1.799291521310806274e-01,-5.296856164932250977e-02,6.372264120727777481e-03,0.000000000000000000e+00,-4.824684858322143555e-01,-4.443943202495574951e-01,-2.383737863187191277e-18,0.000000000000000000e+00,-3.386100232601165771e-01,-3.937137126922607422e-02,2.138009667396545410e-01,3.962236344814300537e-01,2.415826767683029175e-01,-1.800000071525573730e-01,1.353562921285629272e-01,-2.999999932944774628e-02
2.821467220783233643e-01,-2.710764668881893158e-02,4.983826279640197754e-01,-1.083262786269187927e-01,1.834716349840164185e-01,-5.116393417119979858e-02,9.756976366043090820e-01,1.907759606838226318e-01,-1.538260467350482941e-02,5.815743282437324524e-02,0.000000000000000000e+00,-4.816043376922607422e-01,-4.285193979740142822e-01,2.195945323465961924e-19,0.000000000000000000e+00,-3.091868758201599121e-01,-5.158653482794761658e-02,1.501722633838653564e-01,3.615992963314056396e-01,2.166110575199127197e-01,-1.800000071525573730e-01,3.223795890808105469e-01,-2.999999932944774628e-02
